institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2809547748,JAWAHARLAL DARDA INSTITUTE OF ENGINEERING & TECHNOLOGY,"M.I.D.C., LOHARA, 
YAVATMAL-445001.",YAVATMAL,Unaided - Private,N,Y,1-4243471,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809551675,PRIYADARSHINI BHAGWATI  COLLEGE OF ENGINEERING,"HARPUR NAGAR, UMRER ROAD, NAGPUR - 440009",NAGPUR,Unaided - Private,N,Y,1-5931571,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809552500,Y. B. PATIL POLYTECHNIC,"PCNTDA, SECTOR-29,
AKURDI",PUNE,Unaided - Private,N,N,1-434118461,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809625143,SHREE SANTKRUPA INSTITUTE OF ENGINEERING & TECHNOLOGY,"A/P:-GHOGAON
(SHIVAJINAGAR)
TAL:-KARAD
DIST:-SATARA",SATARA,Unaided - Private,N,N,1-458668021,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809680126,SHREE DATTA POLYTECHNIC COLLEGE,"DATTANAGAR
416120
TAL:SHIROL
DIST:KOLHAPUR",KOLHAPUR,Unaided - Private,N,N,1-462450421,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809714587,LATE VASANTDADA POLYTECHNIC,"E-2/F-3., NEW NANDANVAN,NEAR WATER TANK, NAGPUR",NAGPUR,Unaided - Private,N,N,1-467832381,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809715022,DECCAN EDUCATION SOCIETYS TECHNICAL INSTITUTE,"BMCC ROAD, DECCAN GYMKHANA",PUNE,Govt aided,N,N,1-475340681,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809742294,"TRINITY POLYTECHNIC, PUNE","S.NO.25 & 27, KONDHAWA-SASWAD ROAD, NEAR BOPDEV GHAT, PUNE",PUNE,Unaided - Private,N,N,1-2064632551,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809742577,DR.D.Y.PATIL PRATISHTHAN'S CO,"R. S. NO. 865 A-WARD, SALOKHE NAGAR, KOLHAPUR",KOLHAPUR,Unaided - Private,N,N,1-2194159151,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
1-2809743516,JSPM NARHE TECHNICAL CAMPUS,"S.NO.12/2/2, 14/9, NARHE",PUNE,Unaided - Private,N,N,1-448618911,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Maharashtra,1
