institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2812068402,B I T SINDRI,PO -SINDRI INSTITUTE,DHANBAD,Government,N,N,1-466196671,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811592186,GOVERNMENT WOMEN'S POLYTECHNIC BOKARO,"NEAR GARGA DAM
BALIDIH",BOKARO,Government,Y,N,1-775301441,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2812073791,"GOVT. POLYTECHNIC, KODERMA","BAGITAND,
P.O.- KODERMA,
DISTT- KODERMA,
STATE- JHARKHAND
PIN- 825410",KODERMA,Government,N,N,1-466092341,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811622368,KHANDOLI INSTITUTE OF TECHNOLOGY,"AT-DIGHARIAKALA
PO-MOTILEDA",GIRIDIH,Unaided - Private,N,N,1-2200065711,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811624329,DAV INSTITUTE OF ENGINEERING & TECHNOLOGY,"BETLA ROAD, P.O. POLPOL, MEDININAGAR (DALTONGANJ), DIST - PALAMAU, (JHARKHAND)",PALAMU,Unaided - Private,N,N,1-432791092,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811588985,K.K. COLLEGE OF ENGINEERING & MANAGEMENT,"VILLAGE+AT: NAIRO
POST OFF:-BAGSUMA
THANA: GOVINDPUR
DIST:-DHANBAD
PIN: 828109
JHARKHAND",DHANBAD,Unaided - Private,N,N,1-415342031,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811591698,RAMGOVIND POLYTECHNIC INSTITUTE,"AT-MAHUVAN
PO-KARMA
JHUMRI TELAIYA
KODARMA",KODERMA,Unaided - Private,N,N,1-1508213381,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811913808,CENTRE FOR BIOINFORMATICS,"CENTRE FOR BIOINFORMATICS
VILLAGE- BALSIRING
TALUKA- TUPUDANA
DIST- RANCHI
STATE- JHARKHAND
PIN- 834007",RANCHI,Unaided - Private,N,N,1-467963733,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811977155,K. K. POLYTECHNIC,"AT - DEOLI
PO - JANGALPUR
PS-GOBINDPUR
DHANBAD
PIN- 828109
JHARKHAND",DHANBAD,Unaided - Private,N,N,1-430985441,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811712951,RAMGOVIND INSTITUTE OF TECHNOLOGY,"'MAHUVAN', MAHAUTANAR, 
P.O. KARMA, 
JHUMRI TILLAIYA,
KODARMA,",KODERMA,Unaided - Private,N,N,1-7973013,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811764212,GOVERNMENT TOOL ROOM AND TRAINING CENTRE,"VILL-JARDAHA,PS-TALJHARI,P.O-LAKHNA ,VIA-GHORMARA",DUMKA,Govt aided,N,N,1-474733671,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811556252,TECHNO INDIA SILLI,"SILLI,MOORI, RANCHI, JHARKHAND",RANCHI,Unaided - Private,N,N,1-1552859701,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811556440,GOVERNMENT POLYTECHNIC BHAGA,"PO - BHAGA
DIST. - DHANBAD",DHANBAD,Government,N,N,1-467246871,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811643064,GOVERNMENT POLYTECHNIC DHANBAD,B. POLYTECHNIC,DHANBAD,Government,N,N,1-474775711,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
1-2811781771,BIRLA INSTITUTE OF TECHNOLOGY,"MESRA, RANCHI - 835215",RANCHI,Govt aided,N,N,1-15782701,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Jharkhand,1
