institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2814341264,SRI GURU GOBIND SINGH COLLEGE OF PHARMACY,SECTOR 26,CHANDIGARH,Unaided - Private,N,N,1-449910521,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2814165362,INDO-SWISS TRAINING CENTRE,"CENTRAL SCIENTIFIC INSTRUMENT ORGANISATION, SECTOR 30",CHANDIGARH,Government,N,N,1-455718741,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2814186688,GOVT.POLYTECHNIC FOR WOMEN,"GOVT. POLYTECHNIC FOR WOMEN, SEC 10-D,CHANDIGARH",CHANDIGARH,Government,Y,N,1-445641901,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2814225732,UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY,"UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY
SOUTH CAMPUS, SECTOR 25,
PANJAB UNIVERSITY, CHANDIGARH.",CHANDIGARH,University Managed-Govt,N,N,1-5719293,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2814192682,"DR.S.S. BHATNAGAR UNIVERSITY INSTITUTE OF CHEMICAL ENGG. & TECH., PANJAB UNIVERSITY, CHANDIGARH.","PANJAB UNIVERSITY, SECTOR 14",CHANDIGARH,University Managed-Govt,N,N,1-455915321,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2814248400,PANJAB UNIVERSITY,"UCIM (UNIVERSITY CENTRE FOR INSTRUMENTATION AND MICROELECTRONICS),
PANJAB UNIVERSITY,
CHANDIGARH.",CHANDIGARH,Government,N,N,1-513868571,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2814460877,"CHANDIGARH COLLEGE OF ENGG. & TECH. (DIPLOMA WING), CHANDIGARH","CCET (DIPLOMA WING), SECTOR-26, CHANDIGARH",CHANDIGARH,Government,N,N,1-415325751,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2813932815,CHANDIGARH COLLEGE OF ENGINEERING AND TECHNOLOGY,"CHANDIGARH COLLEGE OF ENGINEERING AND TECHNOLOGY
SECTOR-26
CHANDIGARH-160019
WWW.CCET.AC.IN",CHANDIGARH,Government,N,N,1-3134514,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
1-2813876854,NATIONAL INSTITUTION OF TECHNICAL TEACHERSâ TRAINING & RESEARCH,"NATIONAL INSTITUTION OF TECHNICAL TEACHERSâ TRAINING & RESEARCH, SECTOR â 26, CHANDIGARH â 160 019 
(FULLY FINANCED BY DEPARTMENT OF HIGHER EDUCATION, MINISTRY OF HUMAN RESOURCE DEVELOPMENT, GOVT. OF INDIA)",CHANDIGARH,Government,N,N,1-13119431,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Chandigarh,1
