institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2196406926,"GOVERNMENT ENGINEERING COLLEGE,GODHRA","OPP CIVIL HOSPITAL,
GODHRA",PANCHMAHAL,Government,N,N,1-4823033,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2181202221,"RADHE INSTITUTE OF ENGINEERING & TECHNOLOGY, UPLETA","VADALA ROAD, NR. KISHAN DAIRY, UPLETA , TAL. UPLETA, DIST.RAJKOT",RAJKOT,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2185487457,FACULTY OF DIPLOMA ENGINEERING,"AT, POST: VIROD, TA: VADODARA

DIST: VADODARA",VADODARA,Unaided - Private,N,N,1-837271951,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2187497711,SHREE SWAMINARAYAN POLYTEHNIC,"SEC-22,GANDHINAGAR",GANDHINAGAR,Private-Aided,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2183306931,S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY,"VEERANJALI MARG, OPP. VIDYAKUNJ HIGH SCHOOL, NR. DEVINA PARK SOC.,GANDEVI ROAD",NAVSARI,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2188939611,SARDAR PATEL COLLEGE OF ENGINEERING,"SARDAR PATEL EDUCATION CAMPUS, VIDYANAGAR-VADTAL ROAD, BAKROL",ANAND,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007976297,V. V. P. ENGINEERING COLLEGE,"VIRDA-VAJADI,
KALAWAD ROAD
RAJKOT",RAJKOT,Unaided - Private,N,N,1-19023177,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007975738,L. J. INSTITUTE OF ENGINEERING & TECHNOLOGY,"L.J. CAMPUS,
NEAR NAGDEV KALYAN MANDIR,
SARKHEJ- SANAND CIRCLE,
SARKHEJ - GANDHINAGAR HIGHWAY,
AHMEDABAD",AHMEDABAD,Unaided - Private,N,N,1-25028181,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2184015371,"AARYA-VEER COLLEGE OF ENGINEERING & TECHNOLOGY(DIPLOMA),RAJKOT","AT POST: KUVADVA,NH-8,KUVADVA-SARDHAR ROAD,KUVADVA,RAJKOT-360003",RAJKOT,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007964850,CHANDUBHAI S. PATEL INSTITUTE OF TECHNOLOGY,"EDUCATION CAMPUS
AT & PO: CHANGA
TA:PETLAD
DIST:ANAND
PIN:388421",ANAND,Unaided - Private,N,N,1-11102614,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2181572531,"EFFORTS POLYTECHNIC,AMBAV","AT & PO. AMBAV
TA: THASRA,
DIST: KHEDA,",KHEDA,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2191639901,"GOVERNMENT POLYTECHNIC, VYARA","GOVERNMENT TECHNICAL INSTITUTE, VYARA",SURAT,Government,N,N,1-1574475961,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2183698291,"AARYA-VEER COLLEGE OF ENGINEERING & TECHNOLOGY,RAJKOT","AT POST:KUVADVA,
NH-8,KUVADVA-SARDHAR ROAD,
KUVADVA
DIST.:RAJKOT
RAJKOT-360003",RAJKOT,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2184115661,SHREE SWAMINARAYAN DIPLOMA ENGINEERING COLLEGE,"SHREE SWAMINARAYAN GURUKUL,KEVADIA COLONY,NR SRP GROP 14TA-NANDOD,DIST NARMADA,393151,GUJARAT",NARMADA,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2187393761,ASIAN INSTITUTE OF TECHNOLGY,"AT & POST : VADALI, NEAR RAILWAY CROSSING, IDAR-KHEDBRAHMA ROAD, TA : VADALI, DIST : SABARKANTHA",SABARKANTHA,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2188759511,"GOVERNMENT POLYTECHNIC,KHEDA","P.N.TECHNICAL HIGH SCHOOL CAMPUS, DAKOR ROAD,",KHEDA,Government,N,N,1-1502860331,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2181986031,SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY,"NEAR EDI, BHAT CIRCLE, AHMEDABAD AIRPORT TO GANDHINAGAR HIGHWAY, BHAT, GANDHINAGAR",GANDHINAGAR,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2182588451,SAL ENGINEERING & TECHNICAL INSTITUTE,"OPP SCIENCE CITY, SOLA ROAD, SOLA",AHMEDABAD,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2186688401,APOLLO INSTITUTE OF ENGGINEERING & TECHNOLOGY,"C/O SNME CAMPUS
AT: ANASAN, NARODA-DEHGAM ROAD,TA: DASKROI, AHMEDABAD-382330  GUJARAT",AHMEDABAD,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2188011410,JAIN INSTITUTE OF TECHNOLOGY-DIPLOMA,"BHOYAN RATHOD VILLAGE, OPP. IFFCO ADALAJ-KALOL HIGHWAY ROAD, GANDHINAGAR - 382422",GANDHINAGAR,Unaided - Private,N,N,1-1542464911,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007915142,G H PATEL COLLEGE OF ENGINEERING & TECHNOLOGY,"BAKROL ROAD
VALLABH VIDYANAGAR - 388 120
TA & DIST = ANAND
GUJARAT",ANAND,Unaided - Private,N,N,1-4813901,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007970804,"GOVERNMENT POLYTECHNIC, VALSAD","GOVERNMENT POLYTECHNIC,
KOSAMBA ROAD",VALSAD,Government,N,N,1-425854431,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007974431,AHMEDABAD INSTITUTE OF TECHNOLOGY,"BESIDE VASANTNAGAR TOWNSHIP GOTA OGNAJ ROAD
OFF GOTA CROSS ROAD",AHMEDABAD,Unaided - Private,N,N,1-2931693,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2182940841,ARC INSTITUTE OF ENGINEERING & TECHNOLOGY,"AT & PO : AMLA, PADARA-KARJAN HIGHWAY, TA : PADRA",VADODARA,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007978375,SHREE N M GOPANI POLYTECHNIC INSTITUTE,AT. & POST. KINARA,AHMEDABAD,Unaided - Private,N,N,1-407397531,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007980508,DR. SUBHASH TECHNICAL CAMPUS,KHAMDHROL ROAD,JUNAGADH,Unaided - Private,N,N,1-5368841,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007982071,"M.L.INSTITUTE OF DIPLOMA STUDIES, BHANDU","STREET:  LALJI PARK

ADD2:  UNJHA-MEHSANA HIGHWAY

CITY:  BHANDU

TEHSIL:  VISNAGAR

DIS:  MEHSANA

PINCODE:  384120

STATE:  GUJARAT",MEHSANA,Unaided - Private,N,N,1-421103554,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007981252,SABAR INSTITUTE OF TECHNOLOGY FOR GIRLS,"VILLAGE TAJPUR
TALUKA PRANTIJ
DISTRICT SABARKANTHA",SABARKANTHA,Unaided - Private,Y,N,1-7731386,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2007982481,C.U.SHAH TECHNICAL INSTITUTE OF DIPLOMA STUDIES,"S'NAGAR - AHMEDABAD STATE HIGH WAY,
NEAR KOTHARIYA VILLAGE",SURENDRANAGAR,Unaided - Private,N,N,1-455245931,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008247850,"GOVERNMENT POLYTECHNIC, DAHOD","ZALOD ROAD,
DAHOD-389151",DAHOD,Government,N,N,1-445639951,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008246064,NARNARAYAN SHASTRI INSTITUTE OF TECHNOLOGY,"C/O.SWAMINARAYAN GURUKUL,
AT:JETALPUR,
TA:DASKROI,
DIST:AHMEDABAD 
STATE:GUJARAT",AHMEDABAD,Unaided - Private,N,N,1-24142851,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008248182,"GOVERNMENT POLYTECHNIC,GODHRA","RS NO. 235
NEAR GADUKPUR GODHRA",PANCHMAHAL,Government,N,N,1-409830631,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008248685,SARDAR VALLABHBHAI PATEL INSTITUTE OF TECHNOLOGY (SVIT),"AT & PO. RAJUPURA, VASAD - 388 306, GUJARAT, INDIA",ANAND,Unaided - Private,N,N,1-14377191,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2186413611,ADITYA SILVER OAK INSTITUTE OF TECHNOLOGY,"352, 353A, NEAR BHAVIK PUBLICATION, OPP. BHAGWAT VIDHYAPITH, GOTA CROSS 
ROAD, S. G. HIGHWAY, AHMEDABAD",AHMEDABAD,Unaided - Private,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2183858641,DR.NATUBHAI.P.PATEL POLYTECHNIC,"NEAR RAILWAY STATION, JOTANA 
TA. JOTANA",MEHSANA,Private-Aided,N,N,,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008249822,C.K.PITHAWALA COLLEGE OF ENGG & TECHNOLOGY,"NEAR MALVAN MANDIR, VIA-MAGDALLA PORT",SURAT,Unaided - Private,N,N,1-6666611,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008250350,K.J.INSTITUTE OF ENGINEERING & TECHNOLOGY,"K.J.INSTITUTE OF ENGINEERING & TECHNOLOGY,
OPP. I.T.I, JAVLA, SAVLI-391770, DIST: VADODARA",VADODARA,Unaided - Private,N,N,1-4024292,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008252109,BALAJI ENGINEERING COLLEGE,"AT MAKHIYALA JUNAGADH-DHORAJI HIGHWAY
JUNAGADH",JUNAGADH,Unaided - Private,N,N,1-773103991,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008262717,"DR. S. & S. S. GHANDHY GOVERNMENT ENGINEERING COLLEGE, SURAT.","DR. S & S.S. GANDHY ENGINEERING COLLEGE CAMPUS, MAJURA GATE, OPP RTO, SURAT- 395001",SURAT,Government,N,N,1-6504386,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008016394,TAKSHSHILA COLLEGE OF ENGINEERING & TECHNOLOGY,"ISHWARIYA VILLAGE,

OPP. HILL VIEW CLUB, 

KALAWAD ROAD,

RAJKOT.",RAJKOT,Unaided - Private,N,N,1-3403771,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008044005,SMT. S. R. PATEL ENGINEERING COLLEGE,"AT & P.O. : DABHI , TA. : UNJHA, 
DIST. : MEHSANA",MEHSANA,Unaided - Private,N,N,1-6596801,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008270978,ATUL POLYTECHNIC,"AT& POST:KHADAT
MAHUDI ROAD,
NEAR PSL FACTORY,
TA:MANSA
DIST:GANDHINAGAR",GANDHINAGAR,Unaided - Private,N,N,1-423188921,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008027040,KALOL INSTITUTE OF TECHNOLOGY & RESEARCH CENTRE,"B/H OLD JANPATH HOTEL,AHMEDABAD-MEHSANA NATIONAL HIGHWAY,
KALOL, TA-KALOL,DIST-GANDHINAGAR.",GANDHINAGAR,Unaided - Private,N,N,1-4560117,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008473632,BHAGWAN MAHAVIR COLLEGE OF ENGINEERING AND TECHNOLOGY,"S. NO. 149/B, B/H. HEENA BUNGLOWS,
NR. AASHIRWAD VILLA,
NEW CITY LIGHT ROAD,
BHARTHANA - VESU,
SURAT - 395017.",SURAT,Unaided - Private,N,N,1-6384145,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008252373,LUKHDHIRJI ENGINEERING COLLEGE,"SAMAKANTHE, 
NEAR SUSPENSION BRIDGE,
NAZARBAGH,
MORBI",RAJKOT,Government,N,N,1-463415071,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
1-2008263319,BALASINOR COLLEGE OF POLYTECHNIC,"BAIDAP ROAD,
AT. PO. BALASINOR,
DIST - KHEDA,
GUJARAT STATE
(INDIA), PIN-388255.",KHEDA,Unaided - Private,N,N,1-404434391,fetchdata,2014-2015,Engineering and Technology,1,1,1,1,Gujarat,1
