institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43355573297,GOVERNMENT POLYTECHNIC BARH,"HAJIPUR ENGLISH, RANABIGHA, BARH",PATNA,Government,N,N,1-11282165731,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43397566673,JAMUI INSTITUTE OF TECHNOLOGY,"AT- STATION ROAD, KHAIRMA, PO-PS-JAMUI",JAMUI,Private-Self Financing,N,N,1-43397566673,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43441474893,MPS POLYTECHNIC COLLEGE,"AT- RAGHUNATHPUR JAGDISH, POPS-MUSHAHARI, MUZAFFARPUR",MUZAFFARPUR,Private-Self Financing,N,N,1-43441474893,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43368954917,MAALIK INSTITUTE OF TECHNOLOGY,"GAYA DOBHI ROAD, BAZAURA",GAYA,Private-Self Financing,N,N,1-43368954917,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43435934533,MUZAFFARPUR COLLEGE OF PROFESSIONAL EDUCATION,"VPO-NARSINGHPUR VIA-RAMNA PO,PS-MUSHARI MUZAFFARPUR BIHAR 842002",MUZAFFARPUR,Private-Self Financing,N,N,1-43435934533,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43395851023,MAMTA INSTITUTE OF EDUCATION,CHINTAMANPUR DARAUNDHA SIWAN,SIWAN,Private-Self Financing,N,N,1-43395851023,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43413688605,SNS VIDYAPEETH,"RAGHUNATHPUR, BALGANGA, MOTIHARI, EAST CHAMPARAN, BIHAR, PIN-845437",EAST CHAMPARAN,Private-Self Financing,N,N,1-43413688605,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43359566633,SUBHASH INSTITUTE OF TECHNOLOGY JAMUI,VILLAGE-DADHWA,JAMUI,Private-Self Financing,N,N,1-43359566633,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43393607443,PRABHU KAILASH ENGINEERING COLLEGE,"SANATHUA MORE, AURANAGABAD, BIHAR",AURANGABAD,Private-Self Financing,N,N,1-43393607443,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-43423168083,RAJEEV COLLEGE OF PROFESSIONAL EDUCATION,"VILL-DHANHARA, PO-MANIK CHOWK,PS-RUNNISAIDPUR,DIST-SITAMARHI BIHAR 843323",SITAMARHI,Private-Self Financing,N,N,1-43423168083,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652654267,GOVERNMENT ENGINEERING COLLEGE VAISHALI,"GOVERNMENT ENGINEERING COLLEGE VAISHALI, SHYAMPUR MANSURPUR, POST- CHAKSIKANDAR, DIST- VAISHALI, PIN-844115",VAISHALI,Government,N,N,1-3728081031,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38669502925,BAKHTIYARPUR COLLEGE OF ENGINEERING,"BAKHTIYARPUR COLLEGE OF ENGINEERING, AT- CHAMPAPUR, DEDAUR, PO+PS- BAKHTIYARPUR, DISTRICT- PATNA, PIN - 803212",PATNA,Government,N,N,1-2881506611,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38672848655,GAYA COLLEGE OF ENGINEERING,SHRIKRISHN NAGAR VIA BUNIYAD GANJ KHIJAR SARAI GAYA,GAYA,Government,N,N,1-43254754,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38682637972,"LOKNAYAK JAI PRAKASH INSTITUTE OF TECHNOLOGY, CHHAPRA","IN THE CAMPUS OF  LNJP UNIVERSITY, CHHAPRA",SARAN,Government,N,N,1-454661183,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38684139297,PRABHU KAILASH POLYTECHNIC,SANATHUA MORE AURANGABAD BIHAR,AURANGABAD,Private-Self Financing,N,N,1-2188912481,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38674930640,"BHAGALPUR COLLEGE OF ENGINEERING , BHAGALPUR",P.O SABOUR DIST:BHAGALPUR,BHAGALPUR,Government,N,N,1-495274881,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38684443161,"NALANDA COLLEGE OF ENGINEERING, CHANDI","NALANDA COLLEGE OF ENGINEERING, CHANDI, NALANDA",NALANDA,Government,N,N,1-33524871,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652161741,GOVERNMENT ENGINEERING COLLEGE MUNGER,"GOVERNMENT ENGINEERING COLLEGE MUNGER, CHURAMBA ROAD, SAJAWALPUR, MUNGER, BIHAR 811201",MUNGER,Government,N,N,1-4914129831,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652191855,GOVERNMENT ENGINEERING COLLEGE AURANGABAD,"GOVERNMENT ENGINEERING COLLEGE AURANGABAD, ARTHUA, PO+PS -KASMA, RAFIGANJ, AURANGABAD, BIHAR-824125",GAYA,Government,N,N,1-5082365791,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652219695,GOVERNMENT ENGINEERING COLLEGE ARWAL,"GOVERNMENT ENGINEERING COLLEGE ARWAL, PATNA AURANGABAD ROAD, AT MEHANDIA MARKET, KOYAL BHUPAT ROAD AT SHIVPUR VILLAGE, PO- USARI, PS- MEHANDIA, BLOCK - KALER, ARWAL, BIHAR-804428",GAYA,Government,N,N,1-5066533221,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38673809690,"MUZAFFARPUR INSTITUTE OF TECHNOLOGY, MUZAFFARPUR",PRINCIPAL MUZAFFARPUR INSTITUTE OF TECHNOLOGY MUZAFFARPUR AT LAKSHMI CHOWCK PO MIT MUZAFFARPUR BIHAR MUZAFFARPUR-842003,MUZAFFARPUR,Government,N,N,1-25385201,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38675335628,DARBHANGA COLLEGE OF ENGINEERING,MABBI PO LALSAHPUR VIA PTC DARBHANGA,DARBHANGA,Government,N,N,1-43388094,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652248822,GOVERNMENT ENGINEERING COLLEGE GOPALGANJ,"GOVERNMENT ENGINEERING COLLEGE GOPALGANJ, AT- TOLA SIPAYA, PS- BISHMBHARPUR, KUCHAIKOT, DIST- GOPALGANJ",GOPALGANJ,Government,N,N,1-5028410231,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652276910,GOVERNMENT ENGINEERING COLLEGE JEHANABAD,"AT WALIPUR, PS + POST HULASGANJ JEHANABAD BIHAR 804407",GAYA,Government,N,N,1-5063555711,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652303826,GOVERNMENT ENGINEERING COLLEGE KAIMUR,"GOVERNMENT ENGINEERING COLLEGE, JAITPUR KALAN BHAGWANPUR, KAIMUR-821102 (BHABUA) BIHAR",SARAN,Government,N,N,1-5027298671,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652330685,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,"GOVERNMENT ENGINEERING COLLEGE LAKHISARAI, SHIVSONA, HALSI, LAKHISARAI, BIHAR 811311",PURNIA,Government,N,N,1-5061986371,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38652358799,GOVERNMENT POLYTECHNIC AURANGABAD,"GOVERNMENT POLYTECHNIC AURANGABAD AT-DHANARI, DISTRICT - AURANGABAD  PINCODE -824102",SARAN,Government,N,N,1-5060303671,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-38670673203,"MOTIHARI COLLEGE OF ENGINEERING, MOTIHARI","AT/P.O -PHURSATPUR BAIRIYA P.S -MUFASSIL (MOTIHARI) DIST.-EAST CHAMPARAN,BIHAR-845401",EAST CHAMPARAN,Government,N,N,1-44918683,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36947467520,"GOVT. POLYTECHNIC, TEKARI, GAYA","GOVERNMENT POLYTECHNIC TEKARI, GAYA AT- MAKHDUMPUR , TEKARI, GAYA (BIHAR-824236)",GAYA,Govt aided,N,N,1-2864534151,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36959094569,ADWAITA MISSION INSTITUTE OF TECHNOLOGY,"AT-SHIVDHAM,PO-MANIYARPUR VIA-BOUNSI,DIST-BANKA,BIHAR-813104",BANKA,Private-Self Financing,N,N,1-1561593671,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36959189413,GANGA MEMORIAL COLLEGE OF POLYTECHNIC,"AT- NH 31, VILLAGE - KHARUARA PO- HARHAUT PS- HARNAUT DIST. - NALANDA",NALANDA,Private-Self Financing,N,N,1-1350097261,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36947896171,GOVT. POLYTECHNIC,MAIN ROAD MARHOWARH,SARAN,Government,N,N,1-522882021,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36952356707,MAULANA AZAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NEORAGANJ GHORNA NEORA PATNA,PATNA,Private-Self Financing,N,Y,1-2013177,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36948322008,"GOVERTNMENT POLYTECHNIC, GAYA","GHUGHRITAND, BODHGAYA ROAD, NEAR ITI, GAYA",GAYA,Government,N,N,1-517904441,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36949657298,GOVERNMENT ENGINEERING COLLEGE BANKA,"GOVERNMENT ENGINEERING COLLEGE BANKA, VILL- LAKRIKOLA, P.O.- MANJIRA, P.S.- BANKA, DIST- BANKA -",BANKA,Government,N,N,1-3729048271,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
1-36961197954,"GOVT. POLYTECHNIC, VAISHALI","FATEHPUR, AFZALPUR ROAD,  P.O.- CHAKMARUF, VIA- GARAUL DISTRICT- VAISHALI PIN 844118",VAISHALI,Government,N,N,1-1541844151,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Bihar,1
