institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43358498993,DR. D. Y. PATIL TECHNICAL CAMPUS,"S.NO.32/1/A/7, VARALE,TALEGAON,PUNE",PUNE,Private-Self Financing,N,N,1-43358498993,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-41102890525,TULSIRAMJI GAIKWAD-PATIL COLLEGE OF ENGINEERING AND TECHNOLOGY,"KHASARA NO. 8/1, P.S.K. 74, MOHGAON, WARDHA ROAD, NAGPUR",NAGPUR,Private-Self Financing,N,N,1-4187806,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43372580473,BRO SCHOOL AND CENTRE,BRO SCHOOL AND CENTRE (GREF) DIGHI CAMP PUNE,PUNE,State Government University,N,N,1-43372580473,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43411900726,SCHOOL OF ARTILLERY,"SCHOOL OF ARTILLERY,DEVLALI",NASHIK,State Government University,N,N,1-43411900726,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43370087624,RESEARCH DEVELOPMENT AND EVALUATION TRAINING ARMOURED CORPS CENTRE AND SCHOOL,"ARMOURED CORPS CENTRE AND SCHOOL, JAMKHED ROAD, AHMEDNAGAR",AHMEDNAGAR,Government,N,N,1-43370087624,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43408540793,EAGLEWOOD POLYTECHNIC INSTITUTE,"A/P PHULEPIMPALGAON, TAL. MAJALGAON",BEED,Private-Self Financing,N,N,1-43408540793,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40382063985,SAMARTH GROUP OF INSTITUTIONS,"A- BANGARWADI, P-BELHE,TAL- JUNNAR",PUNE,Private-Self Financing,N,N,1-5099471,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40382193498,SVKM'S NARSEE MONJEE INSTITUTE OF MANAGEMENT STUDIES,"BABHULDE, BANK OF TAPI RIVER, MUMBAI AGRA ROAD",DHULE,State Private University,N,Y,1-513082061,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40383727725,MATOSHRI PRATISHTHAN'S GROUP OF INSTITUTION SCHOOL OF ENGINEERING AND SCHOOL OF MANAGEMENT,"JIJAU NAGAR,OFF LATUR NANDED HIGHWAY,AT KHUPSARWADI,PO.VISHNUPURI,",NANDED,Private-Self Financing,N,N,1-6754941,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40382796739,SHRI RAMDEOBABA COLLEGE OF ENGINEERING AND MANAGEMENT,"RAMDEO TEKDI, KATOL ROAD, GITTIKHADAN, NAGPUR",NAGPUR,Private-Self Financing,N,Y,1-3638154,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40382868873,INSTITUTE OF CHEMICAL TECHNOLOGY MUMBAI MARATHWADA OFF CAMPUS,"M/S BEEJ SHEETAL RESEARCH PRIVATE LIMITED, BT-5/13-1/13-2/13-3, BIOTECHNOLOGY PARK, ADDITIONAL MIDC AREA, AURANGABAD ROAD, DIST- JALNA, MAHARASHTRA, PIN - 431 203",JALNA,Deemed to be University(Govt),N,N,1-3751124151,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40381577349,DR. ASHOK GUJAR TECHNICAL INSTITUTE'S DR. DAULATRAO AHER COLLEGE OF ENGINEERING,"VIDYANAGAR EXTENSION, BANAWADI, KARAD",SATARA,Private-Self Financing,N,N,1-14782151,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40384452013,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED,GRAMIN POLYTECHNIC VISHNUPURI NANDED,NANDED,Private-Self Financing,N,N,1-428117711,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43418243803,COMBAT ARMY AVIATION TRAINING SCHOOL CATS,"GANDHINAGAR AIRFIELD, NASHIK ROAD",NASHIK,Government,N,N,1-43418243803,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43367147925,MKD INSTITUTE OF TECHNOLOGY,"MKD EDUCATIONAL CAMPUS, NAVAPUR ROAD, WAGHALE PHATA, VIRCHAK",NANDURBAR,Private-Self Financing,N,N,1-43367147925,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-43371475269,P. G. COLLEGE OF ENGINEERING AND TECHNOLOGY,"P. G. KNOWLEDGE CITY  SANT BHUMI NAGZIRI,CHAUPALE",NANDURBAR,Private-Self Financing,N,N,1-43371475269,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
1-40088020944,HOMI BHABHA NATIONAL INSTITUTE,TRAINING SCHOOL COMPLEX 2ND FLOOR ANUSHAKTHINAGAR MUMBAI 400 094,MUMBAI CITY,Deemed to be University(Govt),N,N,1-3683159811,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Maharashtra,1
