institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43378348391,GOVERNMENT POLYTECHNIC NARENDRA NAGAR,GOVERNMENT POLYTECHNIC NARENDRA NAGAR,TEHRI GARHWAL,Government,N,N,1-43378348391,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-40385747861,SMT. MANJIRA DEVI SHIKSHAN AND PRASHIKSHAN INSTITUTE,HITANU DHANARI,UTTARKASHI,Private-Self Financing,N,N,1-473836921,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-40383907520,UTTARAKHAND INSTITUTE OF TECHNICAL AND PROFESSIONAL EDUCATION,NEAR G.I.C. KARANPUR,NAINITAL,Private-Self Financing,N,N,1-452137561,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-40384036709,GOVERNMENT POLYTECHNIC GAUCHAR,GAUCHAR,CHAMOLI,Government,N,N,1-502739463,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-40655581649,GOVT POLYTECHNIC KANDA,PRINCIPAL GOVT. POLYTECHNIC KANDA CAMPUS ITI KANDA (BAGESHWAR),BAGESHWAR,Government,N,N,1-518648463,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-40381468707,GOVERNMENT POLYTECHNIC KOTDWAR,HALDUKHATA,PAURI GARHWAL,Government,N,N,1-508591641,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43378438596,GOVERNMENT POLYTECHNIC DEHRADUN,"SHIMLA BYPASS ROAD PITHUWALA, DEHRADUN-248001",DEHRADUN,Government,N,N,1-43378438596,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43377972453,GOVERNMENT POLYTECHNIC KASHIPUR,MANPUR ROAD,UDHAM SINGH NAGAR,Government,N,N,1-43377972453,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43367074618,MSME TECHNOLOGY CENTRE SITARGANJ,"PLOT NO. 12 , SECTOR 3 , IIE , PHASE 2 , SIIDCUL INDUSTRIAL AREA , SITARGANJ",UDHAM SINGH NAGAR,Government,N,N,1-43367074618,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38688466873,SIX SIGMA INSTITUTE OF TECHNOLOGY AND SCIENCE,"JAFARPUR - DINESHPUR ROAD, POST OFFICE KHANPUR PURAB",UDHAM SINGH NAGAR,Private-Self Financing,N,N,1-465541201,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38679299703,GURU RAM DAS INSTITUTE OF MANAGEMENT & TECHNOLOGY,"214, RAJPUR ROAD  DEHRADUN-248009",DEHRADUN,Private-Self Financing,N,N,1-2998891,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38682784327,BFIT TECHNICAL CAMPUS DEHRADUN,"SUDHOWALA, CHAKRATA ROAD DEHRADUN",DEHRADUN,Private-Self Financing,N,N,1-458970131,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38679812307,TULAS INSTITUTE,MEHRE-KA-GAON PO-SELAQUI DHOOLKOT TEHSIL- VIKAS NAGAR DEHRADUN PIN CODE- 248197,DEHRADUN,Private-Self Financing,N,N,1-3426958,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38668686194,DOON INSTITUTE OF ENGINEERING AND TECHNOLOGY,"DOON INSTITUTE OF ENGINEERING AND TECHNOLOGY 9TH MILESTONE HARIDWAR-RISHIKESH HIGHWAY,VILLAGE SHYAMPUR,RISHIKESH DIST. DEHRADUN,UTTARAKHAND",DEHRADUN,Private-Self Financing,N,N,1-8585383,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38683149955,SRI SAI INSTITUTE OF TECHNOLOGY,"MADUA DABRA, JASPUR DISTT- UDHAM SINGH NAGAR, UTTARAKHAND",UDHAM SINGH NAGAR,Private-Self Financing,N,N,1-2522324001,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38684655497,G.P. NEW TEHRI,G.P. NEW TEHRI BAURARI DIST. NEW TEHRI UTTRAKHAND PIN CODE 249001,TEHRI GARHWAL,Government,N,N,1-2093840434,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38668732400,GOVERNMENT POLYTECHNIC NAINITAL,WOODSTOCK MALLITAL NAINITAL,NAINITAL,Government,N,N,1-516235421,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38670488009,GOVERNMENT POLYTECHNIC KASHIPUR,MANPUR ROAD,UDHAM SINGH NAGAR,Government,N,N,1-505396871,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38688144680,GOVERNMENT POLYTECHNIC SRINAGAR (GARHWAL),RISHIKESH BADRINATH ROAD SRINAGAR GARHWAL UTTARAKHAND,PAURI GARHWAL,Government,N,N,1-504844461,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38670777575,GOVERNMENT  POLYTECHNIC DEHRADUN,"SHIMLA BYE PASS ROAD , PITHUWALA DEHRADUN 248001",DEHRADUN,Government,N,N,1-508604031,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38669213506,SWAMI DARSHNANANDA INSTITUTE OF MANAGEMENT AND TECHNOLOGY POLYTECHNIC,"SDIMT, GURUKUL MAHAVIDYALAYA, JWALAPUR, HARIDWAR",HARIDWAR,Private-Self Financing,N,N,1-478370451,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-38669214338,BLUE MOUNTAINS GROUP OF COLLEGES,"BLUE MOUNTAINS ESTATE, GOVIND NAGAR, P.O. KANDOLI, SAHASTRADHARA ROAD",DEHRADUN,Private-Self Financing,N,N,1-505527671,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36947310778,GOVERMENT POLYTECHNIC AAMWALA,"MILAN KENDRA, VILL-NANURKHERA, NALAPANI",DEHRADUN,Government,N,N,1-511699541,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36948628194,G.P.KOTABAGH(NAINITAL),"KANAL GAON, PANDEY GAON, KOTABAGH",NAINITAL,Government,N,N,1-508619531,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36948958539,GOVERNMENT POLYTECHNIC VIKASNAGAR,"GOVERNMENT DIGREE COLLEGE DAKPATHAR, VOCATIONAL TRAINING CAMPUS DAKPATHAR",DEHRADUN,Government,N,N,1-508493831,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36942127582,GOVT. POLYTECHNIC GARHI SHYAMPUR,KHADRI KHADAKMAF SHYAMPUR,DEHRADUN,Government,N,N,1-521335291,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36563137997,RUDRAPUR INSTITUTE OF TECHNOLOGY,"VILLAGE BHAGWANPUR,POST DANPUR, RUDRAPUR-KASHIPUR ROAD,",UDHAM SINGH NAGAR,Private-Self Financing,N,N,1-728004151,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36556524050,GOVT. GIRL'S POLYTECHNIC DEHRADUN,"SUDDHOWALA , CHAKRATA ROAD",DEHRADUN,Government,Y,N,1-504528583,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36565220356,GOVERNMENT POLYTECHNIC MALLA SALAM (ALMORA),VILLAGE-KANARA POST OFFICE- CHAIKHAN VIA JALNA,ALMORA,Government,N,N,1-514683761,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36556807837,GOVERNMENT POLYTECHNIC SAHIYA,UDPALTA ROAD SAHIYA,DEHRADUN,Government,N,N,1-514792211,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36564307707,LATE GENRAL BIPIN CHANDRA JOSHI GOVERNMENT RURAL POLYTECHNIC TAKULA,TAKULA ALMORA,ALMORA,Government,N,N,1-514226023,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36551585401,"GOVERNMENT POLYTECHNIC DANYA,ALMORA","VILLAGE- FALYAT, TEHSIL- BHANOLI",ALMORA,Government,N,N,1-3357560271,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36529615057,GOVERNMENT POLYTECHNIC  JAKHOLI,BLOCK OFFICE BUILDING BLOCK- JAKHOLI DISTRICT- RUDRAPRAYAG UTTARAKHAND,RUDRAPRAYAG,Government,N,N,1-3383653131,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36544642420,GOVERNMENT POLYTECHNIC KAPKOT,VILL+ POST: KAPKOT TEHSIL: KAPKOT DIST: BAGESHWAR,BAGESHWAR,Government,N,N,1-3375296491,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36531251598,GOVERNMENT POLYTECHNIC BARAM,GOVERNMENT POLYTECHNIC BARAM,PITHORAGARH,Government,N,N,1-3360213741,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36529984640,HARISHCHANDRA GOVERNMENT POLYTECHNIC BHALSWAGAJ  HARIDWAR,"GOVERNMENT POLYTECHNIC BHALSWAGAJ , BHAGWANPUR, HARIDWAR",HARIDWAR,Government,N,N,1-3358301121,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-36543922859,GOVERNMET POLYTECHNIC BARECHHENA,"PITHORAGARH ROAD, BARECHHENA",ALMORA,Government,N,N,1-3351460244,fetchdata,2023-2024,Engineering and Technology,1,1,1,1,Uttarakhand,1
