institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-44638474216,INSTITUTE OF TECHNOLOGY UNIVERSITY OF KASHMIR ZAKURA CAMPUS,"ZAKURA,SRINAGAR,JAMMU AND KASHMIR ,INDIA",SRINAGAR,State Government University,N,N,1-7399545041,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44638108861,UNIVERSITY POLYTECHNIC,"UNIVERSITY POLYTECHNIC, BABA GHULAM SHAH BADSHAH UNIVERSITY, RAJOURI, J&K",RAJAURI,Government,N,N,1-7418421841,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44638166773,PG DEPARTMENT OF COMPUTER SCIENCES,UNIVERSITY OF KASHMIR,SRINAGAR,Government,N,N,1-3691016684,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44638239999,"DEPARTMENT OF COMPUTER SCIENCE AND IT, CENTRAL UNIVERSITY OF JAMMU",RAHYA-SUCHANI(BAGLA),SAMBA,Central University,N,N,1-3379880901,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44637285239,KASHMIR COLLEGE OF ENGINEERING AND TEACHNOLOGY,ESTATE RANBIRGARH-PRATAPGARH,BARAMULLA,Private-Self Financing,N,N,1-43411121953,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44638622615,GOVERNMENT POLYTECHNIC COLLEGE PULWAMA,"ONE UNIVERSITY CAMPUS ,IUST AWANTIPORA",PULWAMA,Government,N,N,1-2512098211,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639424174,GOVT. POLYTECHNIC LEH,"CHOGLAMSAR, NEAR SBI BANK",LEH,Government,N,N,1-483909511,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44638903919,GOVERNMENT COLLEGE OF ENGINEERING AND TECHNOLOGY SAFAPORA GANDERBAL,"SAFAPORA, GANDERBAL, KASHMIR-193504",BANDIPORA,Government,N,N,1-3693775341,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44638949651,UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY,"JANGLOTE, KATHUA CAMPUS, UNIVERSITY OF JAMMU",KATHUA,Government,N,N,1-12121996303,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639340662,GOVERNMENT POLYTECHNIC UDHAMPUR,GOVERNMENT POLYTECHNIC UDHAMPUR NEAR CMO OFFICE GOLE MARKET UDHAMPUR J&K,UDHAMPUR,Government,N,N,1-1037778081,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639971847,SSM POLYTECHNIC,"PARIHASPORA,DIVER,PATTAN",BARAMULLA,Private-Self Financing,N,N,1-446189381,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639455050,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY  SRINAGAR/JAMMU,SIDCO ELECTRONICS COMPLEX OLD AIRPORT ROAD RANGRETH,SRINAGAR,Deemed to be University(Govt),N,N,1-498139141,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639997626,GOVERNMENT POLYTECHNIC COLLEGE BANDIPORA,WATPORA BANDIPORA PIN 193502,BANDIPORA,Government,N,N,1-1041356851,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639507691,GOVT POLYTECHNIC KISHTWAR,"GOVT POLYTECHNIC KISHTWAR NEAR GURUDWARA, KOTWL MOHALLA, KISHTWAR (TEMPORARY ACCOMODATION)",KISHTWAR,Government,N,N,1-935761941,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639881976,GOVERNMENT POLYTECHNIC KARGIL,"KURBATHAN, KARGIL, LADAKH",KARGIL,Government,N,N,1-483596771,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639553289,GOVERNMENT POLYTECHNIC COLLEGE KUPWARA,KUPWARA,KUPWARA,Government,N,N,1-1053089281,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639819826,GOVT.POLYTECHNIC COLLEGE GANDERBAL,"GOVT POLYTECHNIC COLLEGE,GANDERBAL,HATBARA, CHUNDINA, CHUNDINA ROAD, JAMMU AND KASHMIR 191131 NEAR JAWAHAR NAVODYA VIDHYALAYA GANDERBAL.",GANDERBAL,Government,N,N,1-1039532121,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639557495,MASTERPRO INSTITUTE OF TECHNOLOGY,"NOWGAM BYPASS SRINAGAR JAMMU & KASHMIR, INDIA-190015",SRINAGAR,Private-Self Financing,N,N,1-454069293,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639720788,GOVT. POLYTECHNIC COLLEGE DODA,"VILLAGE-BIRSHALLA (MANCHAN) BEOLI, TEHSIL & DISTRICT DODA",DODA,Government,N,N,1-1049369841,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44639940831,"GOVERNMENT POLYTECHNIC FOR WOMEN, SRINAGAR",BEMINA,SRINAGAR,Government,Y,N,1-483935131,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640317978,"GOVT. COLLEGE OF ENGINEERING & TECHNOLOGY, JAMMU","CHAK BHALWAL, JAMMU",JAMMU,Government,N,N,1-487904031,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640465164,NITS POLYTECHNIC,"INDIRA NAGAR , P.O MIRAN SAHIB TEHSIL R.S PURA JAMMU",JAMMU,Private-Self Financing,N,N,1-456138611,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640816136,GOVT. POLYTECHNIC FOR WOMEN,LOWER SHIV NAGAR NEAR AG'S OFFICE JAMMU,JAMMU,Government,Y,N,1-483107441,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640352129,MODEL INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KOT BHALWAL, JAMMU 181122 JAMMU AND KASHMIR",JAMMU,Private-Self Financing,N,N,1-3955211,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640356595,YOGANANDA COLLEGE OF ENGINEERING & TECHNOLOGY,"GURHA BRAHMANA (PATOLI), AKHNOOR ROAD, JAMMU (J&K)",JAMMU,Private-Self Financing,N,N,1-16821231,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640195208,ROYAL POLYTECHNIC COLLEGE TRUST,55 GOGJIBAGH,SRINAGAR,Private-Self Financing,N,N,1-485007171,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44640869957,GOVERNMENT POLYTECHNIC COLLEGE POONCH,ITI HOSTEL NEAR POWER HOUSE HAVELI POONCH,POONCH,Government,N,N,1-1045774011,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-44641421071,"GOVT. POLYTECHNIC, JAMMU","BIKRAM CHOWK, JAMMU",JAMMU,Government,N,N,1-492861561,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
