institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-44638398160,MANIPAL UNIVERSITY JAIPUR,"DEHMI KALAN , JAIPUR AJMER EXPRESSWAY, JAIPUR 303007",JAIPUR,State Private University,N,N,1-4836963701,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638356440,FACULTY OF DAIRY TECHNOLOGY JODHPUR,BIKANER ROAD MANDOR JODHPUR,JODHPUR,Government,N,N,1-9480632393,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638512790,BANASTHALI VIDYAPITH DEEMED TO BE UNIVERSITY,"PO. BANASTHALI VIDYAPITH,",TONK,Deemed to be University(Pvt),Y,N,1-3770382241,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638347114,SINE INTERNATIONAL INSTITUTE OF TECHNOLOGY,"BALAWALA- LAKHNA ROAD, VIA SANGANER BAZAR",JAIPUR,Private-Self Financing,N,N,1-2780951,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638448056,ENGINEERING COLLEGE DHOLPUR,VILLAGE & TEHSIL -SURAJPURA,DHOLPUR,Government,N,N,1-3406981141,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638547609,GOVERNMENT POLYTECHNIC COLLAGE KELWARA,VILLAGE-PAHARI TEHSIL-SHAHABAD ,BARAN,Government,N,N,1-4543228731,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638529076,RAJ ENGINEERING COLLEGE,"VIL & POST BAWARLA,",JODHPUR,Private-Self Financing,N,N,1-5750031,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638395555,ARYABHATTA COLLEGE OF ENGINEERING AND RESEARCH CENTER,BEHIND MAHILA KALYAN MANDAL CHACHIAWAS CHATARI ROAD AJMER,AJMER,Private-Self Financing,N,N,1-11021865,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638121448,DR. RADHAKRISHNAN INSTITUTE OF TECHNOLOGY,"KALWARA,NEAR MAHINDRA WORLD CITY(SEZ), AJMER ROAD,  JAIPUR",JAIPUR,Private-Self Financing,N,N,1-2894781,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
1-44638101459,RAJDHANI ENGINEERING COLLEGE,"ROHINI NAHAR PHASE-I, SANGANER RENWAL ROAD, JAIPUR-303904",JAIPUR,Private-Self Financing,N,N,1-4399651,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Rajasthan,1
