institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-44638250859,SCHOOL OF TECHNOLOGY,MAWKYNROH-UMSHING MAWLAI,EAST KHASI HILLS,Central University,N,N,1-3358485801,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Meghalaya,1
1-44639525358,JOWAI POLYTECHNIC,"LADTHALABOH, NEAR KIANG NANGBAH GOVT COLLEGE",JAINTIA HILLS,Government,N,N,1-503732761,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Meghalaya,1
1-44639941860,SCHOOL OF TECHNOLOGY & MANAGEMENT,"UNIVERSITY OF SCIENCE & TECHNOLOGY, TECHNO-CITY, KILLING ROAD, 9TH MILE,",RI BHOI,Private-Self Financing,N,Y,1-757826371,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Meghalaya,1
1-44640806284,TURA POLYTECHNIC,"CHERANGRE,NR. TURA PUBLIC SCHOOL",WEST GARO HILLS,Government,N,N,1-504811141,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Meghalaya,1
1-44640866783,SHILLONG POLYTECHNIC,"MAWLAI KYNTON MASSAR, MAWLAI, SHILLONG, MEGHALAYA",EAST KHASI HILLS,Government,N,N,1-504869141,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Meghalaya,1
1-44753612245,SHILLONG GOVERNMENT COLLEGE OF ENGINEERING,"SHILLONG GOVERNMENT COLLEGE OF ENGINEERING, MAWLAI KYNTON MASSAR, EAST KHASI HILLS, SHILLONG, MEGHALAYA 793022",EAST KHASI HILLS,Government,N,N,1-44753612245,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Meghalaya,1
