institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-44638558138,GOVERNMENT POLYTECHNIC MALAB,VPO MALAB TEHSIL NUH       DISTIC  MEWAT 122107,MEWAT,Government,N,N,1-3348030800,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638432730,CH. RANBIR SINGH GOVERNMENT POLYTECHNIC HATHNIKUND,HATHNIKUND BARRAGE,YAMUNA NAGAR,Government,N,N,1-2874076941,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638514891,INDIRA GANDHI UNIVERSITY MEERPUR,INDIRA GANDHI UNIVERSITY MEERPUR REWARI,REWARI,State Government University,N,N,1-2873848161,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638515356,MAHARISHI KASHYAP GOVT. POLYTECHNIC JATTAL PANIPAT,"VPO JATTAL, DISTT. PANIPAT",PANIPAT,Government,N,N,1-2874705531,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638413035,MANAV RACHNA UNIVERSITY,"SECTOR 43, SURAJKUND BADKHAL ROAD, FARIDABAD",FARIDABAD,State Private University,N,N,1-3638977431,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638542002,INTERNATIONAL INSTITUTE OF TECHNOLOGY & MANAGEMENT,"49 KM STONE,NH-1,MURTHAL(SONIPAT )-131039 HARYANA",SONEPAT,Private-Self Financing,N,N,1-2600191,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638519284,RAO BIRENDER SINGH STATE INSTITUTE OF ENGINEERING AND TECHNOLOGY ZAINABAD REWARI,VILLAGE ZAINABAD DISTRICT REWARI,REWARI,Government,N,N,1-3374515651,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638497726,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY,"CIPET CENTRE,CAMPUS OF DEEN BANDHU CHOTURAM UNIVERSITY OF SCIENCE AND TECHNOLOGY,MURTHAL,SONEPAT",SONEPAT,Government,N,N,1-457109711,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638546972,DELHI GLOBAL INSTITUTE OF TECHNOLOGY,"VILLAGE & POST - BARHANA, TEHSIL - BERI, DISTT. JHAJJAR,HARYANA",JHAJJAR,Private-Self Financing,N,N,1-7718681,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638442062,GOVT. POLYTECHNIC MANDKOLA,VILLAGE MANDKOLA,PALWAL,Government,N,N,1-3370788581,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638528045,RAJA JAIT SINGH GOVERNMENT POLYTECHNIC,VPO NEEMKA,FARIDABAD,Government,N,N,1-3707294511,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638528514,MAHARANA PRATAP INSTITUTE OF TECHNOLOGY AND MANAGEMENT,"VPO-DHANAUNDA,BLOCK-KANINA,DISTT-MOHINDERGARH(HARYANA)-123027",MAHENDERGARH,Private-Self Financing,N,N,1-7101321,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638214179,MSME TECHNOLOGY CENTRE  ROHTAK,"PLOT NOS.- 10 & 11, SECTOR 30B, INSTITUTIONAL BUILDING AT HSIIDC, I.M.T., ROHTAK",ROHTAK,Government,N,N,1-7161801322,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638302441,GOVERNMENT POLYTECHNIC INDARI,INDRI MEWAT,MEWAT,Government,N,N,1-3348020924,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638122116,GOVERNMENT POLYTECHNIC JAMALPUR SHEKHON,VPO JAMALPUR SHEKHON,FATEHABAD,Government,N,N,1-4628167951,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638105462,CENTRAL UNIVERSITY OF HARYANA, MAHENDERGARH,MAHENDERGARH,Central University,N,N,1-7468045221,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638242810,GOVT. POLYTECHNIC CHAPPAR,VILLAGE CHAPPAR DISTT. DADRI HARYANA,BHIWANI,Government,N,N,1-3385701961,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638138956,STATE INSTITUTE OF ENGG. AND TECHNOLOGY NILOKHERI,NILOKHERI,KARNAL,Government,N,N,1-2848067241,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638245237,CH. RANBIR SINGH STATE INSTITUTE OF ENGINEERING AND TECHNOLOGY SILANI KESHO JHAJJAR,VILLAGE SILANI KESHO JHAJJAR,JHAJJAR,Government,N,N,1-3368538181,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638272788,MAHARISHI MARKANDESHWAR ENGINEERING COLLEGE,"VILLAGE MULLANA, TEHSIL- BARARA, DISTRICT- AMBALA HARYANA-133003",AMBALA,Deemed to be University(Pvt),N,N,1-3767473451,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638115079,B M GROUP OF INSTITUTIONS,"VILLAGE HARI NAGAR (DUMHA), FARUKHNAGAR",GURGAON,Private-Self Financing,N,N,1-5536381,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638239483,"GOVT. POLYTECHNIC, NANAKPUR","VILLAGE NANAKPUR, BLOCK KALKA, TEHSIL PINJORE",PANCHKULA,Government,N,N,1-3385382571,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638278237,DEPARTMENT OF COMPUTER SCIENCE AND APPLICATIONS,DEPARTMENT OF COMPUTER SCIENCE & APPLICATIONS  DDE BUILDING MAHARSHI DAYANAND UNIVERSITY ROHTAK-124001 MAHARSHI DAYANAND UNIVERSITY ROHTAK-124001  HARYANA,ROHTAK,Government,N,N,1-4393845171,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44637286498,SHRI VISHWAKARMA SKILL UNIVERSITY,"VILLAGE DUDHOLA, PALWAL",PALWAL,State Government University,N,N,1-7460224841,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638727011,MAHAGYANI RISHI ASHTAVAKRA KENDRA GOVT. POLYTECHNIC SECTOR 26 PANCHKULA,SECTOR 26,PANCHKULA,Government,N,N,1-9546769751,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44637287051,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY,"50TH K.M. STONE, N.H. 1, MURTHAL, HARYANA 131039",SONEPAT,Government,N,N,1-7790049911,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
1-44638655226,DPG DEGREE COLLEGE,"BEHIND MARBLE MARKET, SECTOR -34",GURGAON,Private-Self Financing,N,N,1-9471013021,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,Haryana,1
