institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43663418014,"RAMANAND INSTITUTE OF PHARMACY AND MANAGEMENT,HARIDWAR","NH-58,HARIDWAR-ROORKEE ROAD,NEAR GOVIND GARDEN,JAWALAPUR,",HARIDWAR,Private-Self Financing,N,N,1-509208791,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663545010,SHIVALIK COLLEGE OF ENGINEERING,"SIHNIWALA, SHIMLA ROAD, P.O SHERPUR",DEHRADUN,Private-Self Financing,N,N,1-2402716,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663849705,SHAKAMBHARI INSTITUTE OF HIGHER EDUCATION & TECHNOLOGY,"VILLAGE- PUHANA, POST- SALIYAR, IQBALPUR ROAD, ROORKEE UK, PIN-247667",HARIDWAR,Private-Self Financing,N,N,1-431052731,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663966700,INSTITUTE OF TECHNOLOGY ROORKEE (ITR),"09 MILE STONE, ROORKEE-DEHRADUN HIGHWAY, VILLAGE- KISHANPUR ROORKEE-247667, DISTT- HARIDWAR (UK)",HARIDWAR,Private-Self Financing,N,Y,1-4314941,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663372675,"SWATANTRATA  SANGRAM SENANI SWARGIYA RAM SINGH BISHT GOVERMENT POLYTECHNIC DWARAHAT,A LMORA",DWARAHAT,ALMORA,Government,N,N,1-512921241,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664350960,GOVERNMENT POLYTECHNIC  JAKHOLI,BLOCK OFFICE BUILDING BLOCK- JAKHOLI DISTRICT- RUDRAPRAYAG UTTARAKHAND,RUDRAPRAYAG,Government,N,N,1-3383653131,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663374786,GOVERNMENT POLYTECHNIC KULSARI,VILL.- KULSARI POST OFFICE- KULSARI DISTT.- CHAMOLI,CHAMOLI,Government,N,N,1-3354829761,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664276217,"GOVERNMENT POLYTECHNIC, PANTNAGAR",CAMP-RUDRAPUR UIRD OLD CAMPUS,UDHAM SINGH NAGAR,Government,N,N,1-508455283,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663379634,G.B.PANT INSTITUTE OF ENGINEERING AND TECHNOLOGY,"GHURDAURI, PAURI GARHWAL UTTARAKHAND-246194",PAURI GARHWAL,Govt aided,N,N,1-8898721,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664334443,GOVERNMENT POLYTECHNIC PABAU,VILLAGE & POST OFFICE : CHOPRIYOUN BLOCK : PABAU,PAURI GARHWAL,Government,N,N,1-3354181211,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663441085,BISHAMBER SAHAI INSTITUTE OF TECHNOLOGY,6TH KM STONE,HARIDWAR,Private-Self Financing,N,N,1-6420061,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664228457,GRD POLYTECHNIC DEHRADUN,"214  RAJPUR ROAD, DEHRADUN",DEHRADUN,Private-Self Financing,N,N,1-772173001,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663646064,GET GROUP OF INSTITUTION - FACULTY OF TECHNOLOGY,"VILLAGE: MUNDIA ANI, TEHSIL: BAZPUR, DISTRICT: UDHAMSINGH NAGAR, UTTARAKHAND",UDHAM SINGH NAGAR,Private-Self Financing,N,N,1-463628091,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43663413271,GOVERNMENT POLYTECHNIC TANAKPUR,"VILL- NAIK KHERA,  GOVT. POLYTECHNIC TANAKPUR",CHAMPAWAT,Government,N,N,1-2848107781,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664078689,GOVERNMENT POLYTECHNIC CHAUNALIYA (ALMORA),GOVERNMENT POLYTECHNIC CHAUNALIYA (ALMORA) 263680 UTTARAKHAND,ALMORA,Government,N,N,1-513118781,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43661912998,G.P.KOTABAGH(NAINITAL),"KANAL GAON, PANDEY GAON, KOTABAGH",NAINITAL,Government,N,N,1-508619531,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662216868,VEER MADHO SINGH BHANDARI UTTARAKHAND TECHNICAL UNIVERSITY,"UTTARAKHAND TECHNICAL UNIVERSITY, SUDDHOWALA, DEHRADUN, UTTARAKHAND",DEHRADUN,Government,N,N,1-772364381,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43661918739,GOVERNMENT POLYTECHNIC VIKASNAGAR,"GOVERNMENT DIGREE COLLEGE DAKPATHAR, VOCATIONAL TRAINING CAMPUS DAKPATHAR",DEHRADUN,Government,N,N,1-508493831,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662219717,"GOVERNMENT POLYTECHNIC JAINTI, ALMORA","VILLAGE- NAYA SANGROLI, POST- JAINTI, TAHSIL -JAINTI ,DISTT.-ALMORA",ALMORA,Government,N,N,1-2851910931,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662758366,GOVT POLYTECHNIC KANDA,PRINCIPAL GOVT. POLYTECHNIC KANDA CAMPUS ITI KANDA (BAGESHWAR),BAGESHWAR,Government,N,N,1-518648463,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662634929,GOVERNMENT POLYTECHNIC SRINAGAR (GARHWAL),RISHIKESH BADRINATH ROAD SRINAGAR GARHWAL UTTARAKHAND,PAURI GARHWAL,Government,N,N,1-504844461,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662824459,GOVERNMENT POLYTECHNIC KASHIPUR,MANPUR ROAD,UDHAM SINGH NAGAR,Government,N,N,1-43377972453,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662580796,G.P. NEW TEHRI,G.P. NEW TEHRI BAURARI DIST. NEW TEHRI UTTRAKHAND PIN CODE 249001,TEHRI GARHWAL,Government,N,N,1-2093840434,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662520265,TULAS INSTITUTE,MEHRE-KA-GAON PO-SELAQUI DHOOLKOT TEHSIL- VIKAS NAGAR DEHRADUN PIN CODE- 248197,DEHRADUN,Private-Self Financing,N,N,1-3426958,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43662714910,GOVERNMENT POLYTECHNIC KOTDWAR,HALDUKHATA,PAURI GARHWAL,Government,N,N,1-508591641,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43665226688,GOVERNMENT POLYTECHNIC RANIPOKHARI,VILLAGE GHAMANDPUR RANIPOKHARI DEHRADUN,DEHRADUN,Government,N,N,1-9481901621,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664585763,GOVT. GIRL'S POLYTECHNIC DEHRADUN,"SUDDHOWALA , CHAKRATA ROAD",DEHRADUN,Government,Y,N,1-504528583,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664589737,GOVERNMENT POLYTECHNIC SAHIYA,UDPALTA ROAD SAHIYA,DEHRADUN,Government,N,N,1-514792211,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43664908784,GOVT. POLYTECHNIC GARHI SHYAMPUR,KHADRI KHADAKMAF SHYAMPUR,DEHRADUN,Government,N,N,1-521335291,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43665384891,GOVERNMENT POLYTECHNIC KASHIPUR,MANPUR ROAD,UDHAM SINGH NAGAR,Government,N,N,1-505396871,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43665474552,GURU RAM DAS INSTITUTE OF MANAGEMENT & TECHNOLOGY,"214, RAJPUR ROAD  DEHRADUN-248009",DEHRADUN,Private-Self Financing,N,N,1-2998891,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43665681051,SMT. MANJIRA DEVI SHIKSHAN AND PRASHIKSHAN INSTITUTE,HITANU DHANARI,UTTARKASHI,Private-Self Financing,N,N,1-473836921,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43665361199,GOVERNMENT POLYTECHNIC NAINITAL,WOODSTOCK MALLITAL NAINITAL,NAINITAL,Government,N,N,1-516235421,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43665713183,MSME TECHNOLOGY CENTRE SITARGANJ,"PLOT NO. 12 , SECTOR 3 , IIE , PHASE 2 , SIIDCUL INDUSTRIAL AREA , SITARGANJ",UDHAM SINGH NAGAR,Government,N,N,1-43367074618,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43660114897,AMRAPALI INSTITUTE OF TECHNOLOGY AND SCIENCES,"SIKSHA NAGAR, LAMACHAUR",NAINITAL,Private-Self Financing,N,N,1-8667860,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43660634596,DEV BHOOMI INSTITUTE OF POLYTECHNIC,"CHAKRATA ROAD, NAVGAON, MANDUWALA, DEHRADUN (U.K.)",DEHRADUN,Private-Self Financing,N,N,1-1497235264,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43659920900,MODERN INSTITUTE OF TECHNOLOGY,MODERN INSTITUTE OF TECHNOLOGY DHALWALA,TEHRI GARHWAL,Private-Self Financing,N,N,1-455887591,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43659339122,BALWANT SINGH MUKHIYA ( BSM) COLLEGE OF ENGINEERING,"2 KM. MILESTONE ROORKEE LAKSAR ROAD VILL- NAGLA IMARTI, ROORKEE",HARIDWAR,Private-Self Financing,N,N,1-772318091,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43659402490,GOVERNMENT POLYTECHNIC BAZPUR,SULTANPUR PATTI BAZPUR,UDHAM SINGH NAGAR,Government,N,N,1-2843555031,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
1-43659528048,INDIAN INSTITUTE OF REMOTE SENSING,"4 KALIDAS ROAD, DEHRADUN",DEHRADUN,Government,N,N,1-7345811233,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Uttarakhand,1
