institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43708372033,SARASWATI GROUP OF COLLEGES,NH 05 CHANDIGARH LUDHIANA HIGHWAY,S.A.S NAGAR,Private-Self Financing,N,N,1-43708372033,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43663784486,ARYANS COLLEGE OF ENGINEERING (ACE),"VILL. THUHA (BANUR) CHANDIGARH-PATIALA HIGHWAY, NEAR CHANDIGARH, TEHSIL RAJPURA, DIST. PATIALA (PB)",PATIALA,Private-Self Financing,N,N,1-422660141,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43664344577,SRI SUKHMANI INSTITUTE OF ENGINEERING & TECHNOLOGY,"DERA BASSI,PIN-140507, DISTT. MOHALI,PUNJAB",S.A.S NAGAR,Private-Self Financing,N,N,1-9763251,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43664347149,SWAMI SARVANAND INSTITUTE OF ENGINEERING & TECHNOLOGY,"VILLAGE TALWANDI, G.T. ROAD, NEAR DAYANAND MATH DINANAGAR DISTT. GURDASPUR",GURDASPUR,Private-Self Financing,N,N,1-16023751,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43663493206,LUDHIANA POLYTECHNIC COLLEGE,"V.P.O.KUBE,NEAR NEELON BRIDGE, LUDHIANA-CHANDIGARH HIGHWAY,TEHSIL SAMRALA",LUDHIANA,Private-Self Financing,N,N,1-480105851,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43664037126,CHANDIGARH ENGINEERING COLLEGE JHANJERI,VILLAGE JHANJERI,MOHALI,Private-Self Financing,N,N,1-828858381,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43663978446,ABHISHEK POLYTECHNIC COLLEGE,"P.O.- KHUIAN SARVAR, VILLAGE - DAULAT PURA, SRI GANGANAGAR ROAD",FIROZPUR,Private-Self Financing,N,N,1-425600701,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43663560276,CT INSTITUTE OF TECHNOLOGY & RESEARCH,"GREATER KAILASH, G.T ROAD , MAQSUDAN, JALANDHAR 144008 PUNJAB INDIA",JALANDHAR,Private-Self Financing,N,N,1-1510604571,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43663630168,"CHANDIGARH ENGINEERING COLLEGE-CGC, LANDRAN, MOHALI",V.P.O.LANDRAN TEHSIL- KHARAR DISTT. MOHALI,MOHALI,Private-Self Financing,N,N,1-33367191,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
1-43663809310,SANT LONGOWAL INSTITUTE OF ENGINEERING AND TECHNOLOGY SLIET DEEMED TO BE UNIVERSITY,LONGOWAL,SANGRUR,Deemed to be University(Govt),N,N,1-515991181,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Punjab,1
