institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43771479665,UNIVERSITY OF DELHI,"DEPARTMENT OF COMPUTER SCIENCE, UNIVERSITY OF DELHI",NORTH DELHI,Central University,N,N,1-43771479665,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43663782557,ADITYA INSTITUTE OF TECHNOLOGY,"107/9, KISHAN GARH, VASANT KUNJ, NEW DELHI",NEW DELHI,Private-Self Financing,N,N,1-435568381,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43663792444,CHHOTU RAM RURAL INSTITUTE OF TECHNOLOGY,"KANJHAWALA, (GHEVRA), DELHI - 81",NORTH WEST DELHI,Private-Self Financing,N,N,1-445192941,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43664341090,NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY,"AZAD HIND FAUJ MARG, SECTOR-3, DWARKA, NEW DELHI-110078",SOUTH WEST DELHI,State Government University,N,N,1-524786611,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43688498787,JAWAHARLAL NEHRU UNIVERSITY,"JAWAHARLAL NEHRU UNIVERSITY, NEW MEHRAULI ROAD, DELHI - 110067",SOUTH WEST DELHI,Central University,N,N,1-9440312900,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43665219344,UNIVERSITY POLYTECHNIC JAMIA MILLIA ISLAMIA,MMAJ MARG JAMIA NAGAR NEW DELHI,SOUTH DELHI,Central University,N,Y,1-7345698361,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43665168198,BHAGWAN PARSHURAM INSTITUTE OF TECHNOLOGY,"PSP AREA-4, SECTOR-17,(OPP. SEC-11), ROHINI, DELHI-110089",NORTH DELHI,Private-Self Financing,N,N,1-7181941,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43665063453,MAHARAJA SURAJMAL INSTITUTE OF TECHNOLOGY,MSIT C-4 JANAKPURI NEW DELHI- 110058,NORTH WEST DELHI,Private-Self Financing,N,N,1-6813821,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43664356633,GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY,"SECTOR 16C, DWARKA",SOUTH WEST DELHI,State Government University,N,N,1-480325701,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43665274986,VIVEKANANDA INSTITUTE OF PROFESSIONAL STUDIES- TECHNICAL CAMPUS,"AU BLOCK (OUTER RING ROAD), PITAMPURA, DELHI- 110088",NORTH DELHI,Private-Self Financing,N,N,1-769344861,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43665373271,INDRAPRASTHA INSTITUTE OF INFORMATION TECHNOLOGY DELHI,"INDRAPRASTHA INSTITUTE OF INFORMATION TECHNOLOGY - DELHI (IIIT-DELHI) OKHLA INDUSTRIAL ESTATE,PHASE III (NEAR GOVIND PURI METRO STATION) ",SOUTH DELHI,State Government University,N,N,1-4968910421,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43665583731,HMR INSTITUTE OF TECHNOLOGY AND MANAGEMENT,PLOT NO.370&364 HAMIDPUR,NORTH WEST DELHI,Private-Self Financing,N,N,1-4847761,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43661285020,BABA HARIDASS COLLEGE OF PHARMACY & TECHNOLOGY,BABA HARIDASS ENCLAVE OPP.JHARODA KALAN HIGH SCHOOL NEW DELHI-110072,SOUTH WEST DELHI,Private-Self Financing,N,N,1-506517641,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43658593922,TERI SCHOOL OF ADVANCED STUDIES DEEMED TO BE UNIVERSITY,"10, INSTITUTIONAL AREA, VASANT KUNJ NEW DELHI",SOUTH WEST DELHI,Deemed to be University(Pvt),N,N,1-3761633661,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43661934098,GURU TEGH BAHADUR INSTITUTE OF TECHNOLOGY,G - 8 AREA RAJOURI GARDEN,NEW DELHI,Private-Self Financing,N,Y,1-3213971,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43657294925,JAMIA HAMDARD,"HAMDARD NAGAR, NEW DELHI-110062",SOUTH DELHI,Govt aided,N,Y,1-10073941,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43656753344,NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY WEST CAMPUS,BEHIND RAO TULA RAM HOSPITAL JAFFARPUR DELHI-110073,SOUTH WEST DELHI,State Government University,N,N,1-21660411,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43656903152,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",WEST DELHI,Private-Self Financing,N,N,1-6104871,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43656912776,DR. AKHILESH DAS GUPTA INSTITUTE OF PROFESSIONAL STUDIES,"FC-26, SHASTRI PARK,",NORTH WEST DELHI,Private-Self Financing,N,N,1-4791571,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43658343380,DELHI TECHNOLOGICAL UNIVERSITY,SHAHBAD DAULATPUR BAWANA ROAD,NORTH WEST DELHI,State Government University,N,N,1-837103261,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43658122868,INTERNATIONAL POLYTECHNIC FOR WOMEN,"CAMPUS-171-A, MAIN KHIRKI ROAD, MALVIYA NAGAR CORP. OFFICE-A-3 ,RING ROAD ,SOUTH  EXT-I",SOUTH DELHI,Private-Self Financing,Y,N,1-445341241,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43659741049,JAWAHARLAL NEHRU UNIVERSITY,SCHOOL OF COMPUTER AND SYSTEMS SCIENCES JAWAHARLAL NEHRU UNIVERSITY,SOUTH WEST DELHI,Central University,N,N,1-5035555391,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43655246146,INDIRA GANDHI DELHI TECHNICAL UNIVERSITY FOR WOMEN,"KASHMERE GATE, DELHI",CENTRAL DELHI,State Government University,Y,N,1-7522849791,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43655974021,GURU TEGH BAHADUR 4TH CENTENARY ENGINEERING COLLEGE,"GURU TEGH BAHADUR POLYTECHNIC INSTITUTE, G-8 AREA, RAJOURI GARDEN, NEW DELHI-110027",SOUTH DELHI,Private-Self Financing,N,Y,1-431720701,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43655981521,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",WEST DELHI,Private-Self Financing,N,N,1-4261798,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43663228380,NSUT EAST CAMPUS,"GEETA COLONY, DELHI - 110 031",EAST DELHI,State Government University,N,N,1-19781981,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
1-43656320034,JAMIA MILLIA ISLAMIA (A CENTRAL UNIVERSITY),"FACULTY OF ENGINEERING & TECHONOLOGY JAMIA MILLIA ISLAMIA MAULANA MOHAMMED ALI JAUHAR MARG JAMIA NAGAR, NEW DELHI-110025",SOUTH DELHI,Central University,N,N,1-505054421,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Delhi,1
