institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9322347595,SHANTI NIKETAN GROUP OF INSTITUTIONS,"VILLAGE-IKLA, GOON-GEJHA ROAD, MOHIUDDINPUR-250 205, MEERUT (U.P.)",MEERUT,Private-Self Financing,N,N,1-4866573,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-7999456101,ADARSH POLYTECHNIC COLLEGE,"VILLAGE -  GAURA GARH, POST- KOTIYA GADORI, TEHSIL- BANSI, DISTRICT - SIDHARTHNAGAR",SIDDHARTHNAGAR,Private-Self Financing,N,N,1-7999456101,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-11334228611,CHHATRAPATI SHAHU JI MAHARAJ UNIVERSITY,KALYANPUR,KANPUR NAGAR,State Government University,N,N,1-11334228611,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-11635553091,DR. BHIMRAO AMBEDKAR UNIVERSITY,KHANDARI CAMPUS,AGRA,State Government University,N,N,1-11635553091,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10976019722,MADAN MOHAN MALAVIYA UNIVERSITY OF TECHNOLOGY,MADAN MOHAN MALAVIYA ENGINEERING COLLEGE DEORIA ROAD  GORAKHPUR-273010,GORAKHPUR,Govt aided,N,N,1-5435425,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975005994,KCMT CAMPUS 2 PREM PRAKASH GUPTA INSTITUTE OF ENGINEERING,"16.1 KM.STONE, BAREILLY LUCKNOW ROAD",BAREILLY,Private-Self Financing,N,N,1-7689101,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975317861,SITAPUR SHIKSHA SANSTHAN GROUP OF INSTITUTIONS,"RESORA ,SITAPUR",SITAPUR,Private-Self Financing,N,N,1-11478661,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975171972,CHANDAULI POLYTECHNIC CHANDAULI,CHANDAULI POLYTECHNIC CHANDAULI,CHANDAULI,Govt aided,N,N,1-489218631,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975279780,"GOVERNMENT POLYTECHNIC KENAURA, SULTANPUR, UTTAR PRADESH","KENAURA, LAMBHUA SULTANPUR UTTAR PRADESH",SULTANPUR,Government,N,N,1-2858236601,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975100609,INGRAHAM POLYTECHNIC,HAPUR ROAD,GHAZIABAD,Private-Self Financing,N,Y,1-495353761,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975280927,GOVERNMENT POLYTECHNIC NIKARIKA RAJGARH MIRZAPUR,"VILLAGE: NIKARIKA,POST:RAJGARH,TEHSIL:MADIHAN, MIRZAPUR",MIRZAPUR,Government,N,N,1-2853619771,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975222763,DEV RISHI INSTITUTE OF POLYTECHNIC & TECHNOLOGY,"# 223,KHAND 2, VILLAGE-SALHAPUR, NAKUR",SAHARANPUR,Private-Self Financing,N,N,1-809075111,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975263370,MAHAMAYA POLYTECHNIC OF INFORMATION TECHNOLOGY,"DHANAPUR CHANDAULI (PRESENTLY RUNNING AT GOVT. POLYTECHNIC, JAUNPUR)",CHANDAULI,Government,N,N,1-499373221,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975243237,GOVT.POLYTECHNIC GHATAMPUR,RAMSARI ROAD GHATAMPUR KANPUR,KANPUR NAGAR,Government,N,N,1-506477541,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975087656,GOVERNMENT POLYTECHNIC SARSAI RATH HAMIRPUR,GOVERNMENT POLYTECHNIC SARSAI RATH HAMIRPUR,HAMIRPUR,Government,N,N,1-2103006811,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975206722,KUNWAR SATYAVIRA COLLEGE OF ENGINEERING AND MANAGEMENT,VIRA COLLEGE OF ENGINEERING BARRAGE ROAD OPP. NEW TELEPHONE EXCHANGE BIJNOR-246701,BIJNOR,Private-Self Financing,N,N,1-9757731,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975208120,INSTITUTE OF ENGG. & RURAL TECHNOLOGY,"26, CHATHAM LINE",ALLAHABAD,Govt aided,N,N,1-495597721,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975349641,"GOVERNMENT POLYTECHNIC BAIJPUR BHITI,AMBEDKARNAGAR","BAIJPUR NEAR SHRVAN CHHETRA,BHITI,AMBEDKARNAGAR",AMBEDKAR NAGAR,Government,N,N,1-2487426341,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975108513,RISHI INSTITUTE OF ENGINNERING AND TECHNOLOGY,"DELHI-DEHRADUN BYPASS ROAD, PARTAPUR, MEERUT-250103",MEERUT,Private-Self Financing,N,N,1-9408471,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975332216,"GOVT.GIRLS POLYTECHNIC,MORADABAD",KANTH ROAD NEAR HARTHALA MORADABD,MORADABAD,Government,Y,N,1-511310971,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975145499,SUBHARTI INSTITUTE OF TECHNOLOGY AND ENGINEERING,NH-58 SUBHARTIPURAM  DELHI-MEERUT-HARDIWAR BY PASS ROAD,MEERUT,Private-Self Financing,N,N,1-458360541,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975309490,BHARAT INSTITUTE OF TECHNOLOGY (SCHOOL OF ENGINEERING),"BY PASS ROAD, PARTAPUR, MEERUT",MEERUT,Private-Self Financing,N,N,1-6050863,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
1-10975332359,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY (CIPET),"B-27 AMAUSI INDUSTRIAL AREA, NADARGANJ, LUCKNOW",LUCKNOW,Government,N,N,1-492922931,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Uttar Pradesh,1
