institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-11265438181,USHA MARTIN UNIVERSITY,"AT VILLAGE NARAYANSOSO, NEAR BLOCK OFFICE RANCHI - PURULIA ROAD, HIGHWAY, ANGARA",RANCHI,State Private University,N,N,1-11265438181,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-11323263511,RADHA GOVIND UNIVERSITY,"RADHA GOVIND NAGAR, GANDKEY",RAMGARH,State Private University,N,N,1-11323263511,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10976129318,GOLA POLYTECHNIC(ESTD. BY GOVT. OF JHARKHAND & RUN BY GURUNANAK TECHNICAL FOUNDATION UNDER PPP),"VILLAGE: HUPPU HERAMDAGA GOLA, DISTRICT RAMGARH, JHARKHAND",RAMGARH,Private-Self Financing,N,N,1-3359544171,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10975992043,RAMCHANDRA CHANDRAVANSI POLYTECHNIC INSTITUTE,"NAWADIHKALA, PO:BISHRAMPUR, PS:BISHRAMPUR DIST:PALAMU",PALAMU,Private-Self Financing,N,N,1-1457799691,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10975047294,XAVIER INSTITUTE OF POLYTECHNIC AND TECHNOLOGY,"VILL - BARGAWAN, PO - NAMKUM",RANCHI,Private-Self Financing,N,N,1-463717181,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10975082635,"CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY (CIPET), RANCHI","CIPET, HEHAL RANCHI JHARKHAND",RANCHI,Government,N,N,1-4314648341,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10975178177,GOVERNMENT WOMEN'S POLYTECHNIC,"GOVERNMENT WOMEN'S POLYTECHNIC, THARPAKHNA, RANCHI",RANCHI,Government,Y,N,1-830478897,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10974974939,B I T SINDRI,PO -SINDRI INSTITUTE,DHANBAD,Government,N,N,1-466196671,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10974977948,GOVERNMENT WOMEN'S POLYTECHNIC BOKARO,NEAR GARGA DAM BALIDIH,BOKARO,Government,Y,N,1-775301441,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10970433312,GUMLA POLYTECHNIC ESTD BY GOVT OF JHARKHAND AND RUN BY A P S COLLEGE AND CYBOTECH CAMPUS UNDER PPP,"CHANDALI, NEAR POLICE LINE,LOHARDAGA ROAD,GUMLA",GUMLA,Private-Self Financing,N,N,1-4290314580,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
1-10975513288,GOVT. POLYTECHNIC JAGANNATHPUR,PO-JAGANNATHPUR PS-JAGANNATHPUR DIST-WEST SINGHBHUM,PASCHIM SINGHBHUM,Government,N,N,1-3714075531,fetchdata,2022-2023,Engineering and Technology,1,1,1,1,Jharkhand,1
