institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9318329457,GOVERNMENT POLYTECHNIC KHONSA,KHETI VILLAGE KHONSA TIRAP DIST  ARUNACHAL PRADESH-792130,TIRAP,Government,N,N,1-3392432101,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9318694410,"DEPARTMENT OF COMPUTER SCIENCE AND ENGINEERING, RAJIV GANDHI UNIVERSITY, ITANAGAR"," DEPARTMENT OF COMPUTER SCIENCE AND ENGINEERING, RAJIV GANDHI UNIVERSITY,  RONO HILLS, DOIMUKH,ITANAGAR",PAPUM PARE,Central University,N,N,1-2860280821,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9318682751,GOVERNMENT POLYTECHNIC LAYING,LAYING,LOWER SUBANSIRI,Government,N,N,1-1614638421,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9318290358,NORTH EASTERN REGIONAL INSTITUTE OF SCIENCE & TECHNOLOGY,NERIST; P.O.NIRJULI ARUNACHAL PRADESH PIN:791109,PAPUM PARE,Deemed to be University(Govt),N,N,1-514072491,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9318130325,C P NAMCHOOM GOVT POLYTECHNIC NAMSAI,"VILL JOIPUR, P.O. NAMSAI",LOHIT,Government,N,N,1-1614611581,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9317966211,TOMI POLYTECHNIC COLLEGE,PO:BASAR PS:BASAR DIST:WESTSIANG STATE:ARUNACHAL PRADESH PIN:791101,WEST SIANG,Private-Self Financing,N,N,1-509673301,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9317966566,GOVERNMENT POLYTECHNIC ROING,PO ROING,DIBANG VALLEY,Government,N,N,1-1614715451,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9317959578,GOVERNMENT POLYTECHNIC PASIGHAT,PO. PASIGHAT,EAST SIANG,Government,N,N,1-1614533711,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9317999992,RAJIV GANDHI GOVT POLYTECHNIC,BEHIND DNGC VIVEK VIHAR,PAPUM PARE,Government,N,N,1-486671591,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
1-9317858404,GOVERNMENT POLYTECHNIC DIRANG,PO DIRANG WEST KAMENG,WEST KAMENG,Government,N,N,1-1614644911,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Arunachal Pradesh,1
