institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9322995462,GOVT. POLYTECHNIC COLLEGE REASI,"BEHIND GOVT. DEGREE COLLEGE, REASI, MARI, REASI.",REASI,Government,N,N,1-1033271921,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9320461098,SHRI MATA VAISHNO DEVI UNIVERSITY,"SUB POST OFFICE, KATRA 182320, DIST.REASI, JAMMU AND KASHMIR",REASI,Govt aided,N,N,1-40782250,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9320344061,SSM COLLEGE OF ENGINEERING,"DIVAR,PARIHASPORA,PATTAN,BARAMULLA KASHMIR 193121",BARAMULLA,Private-Self Financing,N,N,1-7376611,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9322418413,NITS POLYTECHNIC,"INDIRA NAGAR , P.O MIRAN SAHIB TEHSIL R.S PURA JAMMU",JAMMU,Private-Self Financing,N,N,1-456138611,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9320084972,GOVT.POLYTECHNIC COLLEGE GANDERBAL,"GOVT POLYTECHNIC COLLEGE,GANDERBAL,HATBARA, CHUNDINA, CHUNDINA ROAD, JAMMU AND KASHMIR 191131 NEAR JAWAHAR NAVODYA VIDHYALAYA GANDERBAL.",GANDERBAL,Government,N,N,1-1039532121,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9319803761,ROYAL POLYTECHNIC COLLEGE TRUST,55 GOGJIBAGH,SRINAGAR,Private-Self Financing,N,N,1-485007171,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9322633079,"GOVT. POLYTECHNIC COLLEGE, BUDGAM","NAGAM, CHADORA, BUDGAM",BADGAM,Government,N,N,1-1037776551,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9323197639,GOVT. POLYTECHNIC COLLEGE KULGAM,CHAMBGUND ROAD KULGAM. J&K,KULGAM,Government,N,N,1-1045157161,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9323201393,GOVERNMENT POLYTECHNIC COLLEGE  ANANTNAG,"LARKIPORA DOORU, ANANTNAG",ANANTNAG,Government,N,N,1-1052010131,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9323117727,MAHANT BACHITTAR SINGH COLLEGE OF ENGENEERING & TECHONOLOGY,JEVAN NAGAR BABLIANA,JAMMU,Private-Self Financing,N,Y,1-462068941,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-9323168401,GOVERNMENT POLYTECHNIC KARGIL,"KURBATHAN, KARGIL, LADAKH",KARGIL,Government,N,N,1-483596771,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
