institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9322591972,PACIFIC POLYTECHNIC COLLEGE,"PACIFIC HILLS, PRATAP NAGAR EXTN., AIRPORT ROAD, UDAIPUR",UDAIPUR,State Private University,N,N,1-502035121,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9323039087,MAHATMA GANDHI ENGINEERING COLLEGE,"BADA PADAMPURA ROAD, TONK ROAD, SHIVDASPURA TONK ROAD, JAIPUR",JAIPUR,Private-Self Financing,N,N,1-5476191,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9323214349,SHRINATHJI INSTITUTE OF TECHNOLOGY & ENGINEERING,"UPALI ODEN, NATHDWARA DIST- RAJSAMAND (RAJASTHAN)",RAJSAMAND,Private-Self Financing,N,N,1-6315986,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9323276758,ARYABHATTA COLLEGE OF ENGINEERING AND RESEARCH CENTER,BEHIND MAHILA KALYAN MANDAL CHACHIAWAS CHATARI ROAD AJMER,AJMER,Private-Self Financing,N,N,1-11021865,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9322599210,VIKAS POLYTECHNIC COLLEGE,VILLEGE MANDHERA DEEG (BHARATPUR) RAJASTHAN,BHARATPUR,Private-Self Financing,N,N,1-456632341,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9322878447,RAJESH PILOT GOVERNMENT POLYTECHNIC COLLEGE DAUSA,"JIROTA KHURD, JAIPUR ROAD, DAUSA",DAUSA,Government,N,N,1-2490946211,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9322937921,SINE INTERNATIONAL INSTITUTE OF TECHNOLOGY,"BALAWALA- LAKHNA ROAD, VIA SANGANER BAZAR",JAIPUR,Private-Self Financing,N,N,1-2780951,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9323133664,JIET INSTITUTE OF DESIGN AND TECHNOLOGY,"JIET UNIVERSE, N. H. - 65 PALI ROAD, MOGRA",JODHPUR,Private-Self Financing,N,N,1-3539644,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9323178173,"GOVERNMENT POLYTECHNIC COLLEGE, SAWAI MADHOPUR","THINGLA, NEAR KENDRIYA VIDHYALAYA, SAWAI MADHOPUR",SAWAI MADHOPUR,Government,N,N,1-467281381,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
1-9323253234,"SWAMI KESHVANAND INSTITUTE OF TECHNOLOGY, MANAGEMENT & GRAMOTHAN","RAMNAGARIA, JAGATPURA,",JAIPUR,Private-Self Financing,N,N,1-6015551,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Rajasthan,1
