institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9322995115,VSM'S SOMASHEKHAR R. KOTHIWALE INSTITUTE OF TECHNOLOGY NIPANI,"BASAV-VIDYA NAGAR,",BELGAUM,Private-Self Financing,N,N,1-5585441,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322529704,HYDERABAD KARNATAKA EDUCATION SOCIETY'S POLYTECHNIC GULBARGA,"BESIDE MSI DEGREE COLLEGE, AIWAN - E SHAHI AREA, STATION BAZAR, GULBARGA 585102",GULBARGA,Private-Self Financing,N,N,1-441844951,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322709401,GOVT. POLYTECHNIC,"NEAR SILK FARM, NH-48,SIRA, TUMAKURU DIST, KARNATAKA STATE-572137",TUMKUR,Government,N,N,1-4674970061,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322814944,BEARYS INSTITUTE OF TECHNOLOGY,"LANDS END, INNOLI,BOLIYAR VILLAGE NEAR MANGALORE UNIVERSITY MANGALORE-574 153",DAKSHINA KANNADA,Private-Self Financing,N,Y,1-3818113,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322941378, BNM INSTITUTE OF TECHNOLOGY,"12TH MAIN, 27TH CROSS, BSK SECOND STAGE BANGALORE 560070",BANGALORE URBAN,Private-Self Financing,N,N,1-8284991,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322535818,CANARA ENGINEERING COLLEGE,"BENJANAPADAVU, BANTWAL   PIN 574219 DAKSHINA KANNADA DIST, KARNATAKA STATE",DAKSHINA KANNADA,Private-Self Financing,N,Y,1-3579484,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9323254153,A.G.M RURAL COLLEGE OF ENGINEERING AND TECHNOLOGY,"NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.",DHARWAD,Private-Self Financing,N,N,1-5209661,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9323256470,OXFORD POLYTECHNIC,SHEREWAD ROAD  ADJUCENT TO P.B ROAD NATIONAL HIGHWAY -04,DHARWAD,Private-Self Financing,N,N,1-466441841,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322610750,S.D.M. COLLEGE OF ENGINEERING & TECHNOLOGY,DHAVALAGIRI KALGHATGI ROAD,DHARWAD,Private-Self Financing,N,Y,1-9879281,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322766594,GOVERNMENT POLYTECHNIC FOR WOMEN,SHESHADRI ROAD K.R.CIRCLE,BANGALORE URBAN,Government,Y,N,1-477609065,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322949752,CITY ENGINEERING COLLEGE,"DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",BANGALORE URBAN,Private-Self Financing,N,N,1-5837611,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9323094525,SHREE DEVI INSTITUTE OF TECHNOLOGY,"AIRPORT ROAD, KENJAR VILLAGE MALAVOOR PANCHAYAT DAKSHINA KANNADA",DAKSHINA KANNADA,Private-Self Financing,N,N,1-3640153,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9323140126,SRI VENKATESHWARA COLLEGE OF ENGINEERING,"VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD, BETTAHALASUR POST, BENGALURU NORTH, BENGALURU - 562 157",BANGALORE URBAN,Private-Self Financing,N,N,1-3340841,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9323284427,MALIK SANDAL POLYTECHNIC,"424, NAURASPUR, BAGALKOT ROAD, BIJAPUR-586109 KARNATAKA",BIJAPUR,Private-Self Financing,N,Y,1-475935771,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
1-9322541845,T JOHN INSTITUTE OF TECHNOLOGY,"#86/1, KAMMANAHALLI, GOTTIGERE, BANNERUGATTA ROAD, BANGALORE",BANGALORE URBAN,Private-Self Financing,N,N,1-6251466,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Karnataka,1
