institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-695220971,HIMALAYAN INSTITUTE OF ENGINEERING & TECHNOLOGY,"SADHORA ROAD, KALA-AMB, TEH. NAHAN, DISTT SIRMOUR, HIMACHAL PARDESH.",SIRMAUR,Unaided - Private,N,N,1-5750691,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-715995492,GOVT POLYTECHNIC BANIKHET,"GP BANIKHET
VPO BANIKHET
TEH. DALHOUSIE
DISTT. CHAMBA
H.P.",CHAMBA,Government,N,N,1-464954441,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-758109327,M.G.INSTITUTE OF ENGINEERING & TECHNOLOGY,"VILLAGE-BADHOO, TEHSIL-CHACHYOT, DISTT.-MANDI",MANDI,Unaided - Private,N,N,1-16303121,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-716015652,GOVERENMENT POLYTECHNIC KANGRA,"GOVT. POLYTECHNIC KANGRA, DISTT. KANGRA, (H.P.)",KANGRA,Government,N,N,1-457323531,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-715060252,GOVT. POLYTECHNIC SUNDERNAGAR,DISTT. MANDI,MANDI,Government,N,N,1-475130491,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-720608542,AIT POLYTECHNIC,"WARD NO 9, 
NEAR GOVT. ITI
NALAGARH",SOLAN,Unaided - Private,N,N,1-499253171,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-717761618,SHIVA INSTITUTE OF ENGINEERING AND TECHNOLOGY,"LUHNOO KANATAIN PO CHANDPUR TEH. BILASPUR
DISTT BILASPUR (HP)-174004",BILASPUR,Unaided - Private,N,N,1-4879253,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-720607923,K.C.GROUP OF RESEARCH & PROFESSIONAL INSTITITUES PANDOGA,"V.P.O PANDOGA UPARLA TEH & DIST.
UNA,
HIMACHAL PRADESH",UNA,Unaided - Private,N,N,1-10031491,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-752887299,DEV BHUMY INSTITUTE OF ENGINEERING & TECHNOLOGY,"VILLAGE -CHANDPUR,NEAR - LALEHARI, TEHSIL - HAROLI , DISTT - UNA - 177020",UNA,Unaided - Private,N,N,1-463720683,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-752910798,DEV BHUMY POLYTECHNIC,"VILLAGE - CHANDPUR, DISTT - UNA HIMACHAL PRADESH",UNA,Unaided - Private,N,N,1-499336211,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-783218022,JAWAHARLAL NEHRU  GOVERNMENT  ENGINEERING  COLLEGE,SUNDERNAGAR                                DISTT. MANDI HIMACHAL PRADESH -174401,MANDI,Government,N,N,1-463859621,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-693736871,ABHILASHI GROUP OF INSTITUTIONS (SCHOOL OF PHARMACY AND SCHOOL OF ENGINEERING & TECHNOLOGY),"CHAIL CHOWK (CHACHYOT), DISTT. MANDI H.P.",MANDI,Unaided - Private,N,N,1-4645821,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-687643551,HIMALAYAN POLYTECHNIC,"NEAR SUKETI FOSSIL PARK ROAD, KALA-AMB, DISTT. SIRMOUR (H.P)",SIRMAUR,Unaided - Private,N,N,1-415988701,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-686453131,MIT COLLEGE OF ENGINEERING & MANAAGEMENT,"VILLAGE : GANOH RAJPUTAN,
PO: BANI,
TEHSIL BARSAR,
DISTT HAMIRPUR -174304",HAMIRPUR,Unaided - Private,N,N,1-9711631,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-688294541,GAUTAM POLYTECHNIC HAMIRPUR,"WARD NO 10 NEAR BUS STAND HAMIRPUR(H.P)
177001",HAMIRPUR,Unaided - Private,Y,Y,1-455903151,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-760050193,SHIVALIK POLYTECHNIC,SHIVALIK POLYTECHNIC BADHERA TEHSIL HAROLI DISTT. UNA HP,UNA,Unaided - Private,N,N,1-478904853,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-721505322,SIRDA INSTITUTE OF ENGINEERING TECHNOLOGY,"VILLAGE-TAROT, POST OFFICE-KANAID, TEHSIL- SUNDERNAGAR,
DISTRICT- MANDI, HIMACHAL PRADESH,",MANDI,Unaided - Private,Y,N,1-44036164,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-721625812,GOVERNMENT POLYTECHNIC TALWAR,VILL. TALWAR P.O TALWAR TEH. JAISINGHPUR DISTT. KANGRA,KANGRA,Government,N,N,1-464126911,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-721444492,GOVERENMENT MILLENNIUM POLYTECHNIC,"GOVERENMENT MILLENNIUM POLYTECHNIC, SAROL, CHAMBA",CHAMBA,Government,N,N,1-456019751,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-812312352,"ETERNAL UNIVERSITY, AKAL COLLEGE OF ENGINEERING AND TECHNOLOGY","V.P.O. BARU SAHIB, VIA RAJGARH, DISTT. SIRMAUR, HIMACHAL PRADESH",SIRMAUR,Unaided - Private,N,N,1-503761281,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-695362171,DREAMZ POLYTECHNIC,"VILLAGE KHILRA,P.O. MERAMASIT TEHSIL SUNDERNAGAR DISTT.MANDI (HP)-175036",MANDI,Unaided - Private,N,N,1-427569971,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-690578761,L. R. POLYTECHNIC,"VILL. JABLI-KYAR, P. O. OCHGHAT, SOLAN, 173223",SOLAN,Unaided - Private,N,N,1-475370401,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-690492501,LALGEE POLYTECHNIC,"VILLAGE:-MALWANA,
P.O-TIKKAR,
TEH.SADAR,
DISTT.-MANDI
(H.P)
PINCODE:-175006",MANDI,Unaided - Private,N,N,1-455212011,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-690466601,MINERVA POLYTECHNIC INDORA (KANGRA) H.P.-176401,"VILL. CHANGRARA, P/O. BHAPOO, TEHSIL. INDORA, DISTT. KANGRA, PIN CODE:-176401",KANGRA,Unaided - Private,N,N,1-433614411,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-764425472,M.G. POLYTECHNIC,VPO BADHOO TEH. CHACHYOT DISTT. MANDI H.P PIN CODE NO. 175028,MANDI,Unaided - Private,N,N,1-492710981,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-764249626,BELLS INSTITUTE OF MANAGEMENT & TECHNOLOGY GROUP OF INSTITUTIONS,"KNOWLEDGE CITY, MEHLI, SHIMLA-09",SHIMLA,Unaided - Private,N,N,1-2622725,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-728161073,HIMACHAL INSTITUTE OF TECHNOLOGY,"NEAR DENTAL COLLEGE, RAMPUR GHAT ROAD",SIRMAUR,Unaided - Private,N,N,1-458853671,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-726105612,SIRDA POLYTECHNIC,"VILL. TAROT, P.O. - KANAID",MANDI,Unaided - Private,Y,N,1-466670311,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-728017536,VAISHNO COLLEGE OF ENGINEERING,"VILLAGE - THAPKOUR, POST OFFICE - BHADROYA, TEHSIL NURPUR, DISTT. KANGRA, H.P",KANGRA,Unaided - Private,N,N,1-3403081,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-732444912,UNIVERSITY INSTITUTE OF INFORMATION TECHNOLOGY,NETAJI SUBHASH BUILDING HIMACHAL PRADESH UNIVERSITY SHIMLA,SHIMLA,University Managed,N,N,1-475215631,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-693675871,IITT COLLEGE OF ENGINEERING KALA AMB,"TRILOKPUR ROAD, KALA AMB, DISTT SIRMOUR HIMACHAL PRADESH,",SIRMAUR,Unaided - Private,N,N,1-2036561,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-693549881,M.I.T.POLYTECHNIC,RAJPUTAN GANOH BANI  BARSAR HAMIRPUR HIMACHAL PRADESH,HAMIRPUR,Unaided - Private,N,N,1-475015861,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-699255521,GREEN HILLS ENGINEERING COLLEGE,"GREEN HILLS ENGINEERING COLLEGE
VILL-GANDHIGRAM, P.O. BAHOLI,
KUMARHATTI-NAHAN ROAD, KUMARHATTI,
DISTT. SOLAN (H.P.)-173229",SOLAN,Unaided - Private,N,N,1-26429171,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-738122442,ATAL BIHARI VAJPAYEE GOVERNMENT  INSTITUTE OF ENGINEERING & TECHNOLOGY (DIPLOMA PROGRAMME),PRAGATINAGAR,SHIMLA,Government,N,N,1-493204651,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-737086472,GOVT. POLYTECHNIC HAMIRPUR,"POST OFFICE MOHIN, TEH & DISTT. HAMIRPUR (HP)-177030",HAMIRPUR,Government,N,N,1-466017371,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-693699351,T.R. ABHILASHI MEMORIAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,"TANDA, P.O. BALT (NER CHOWK) TEH. SADAR, DISTT. MANDI H.P.",MANDI,Unaided - Private,N,N,1-6233042,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-705963862,GREEN HILLS POLYTECHNIC,VILLAGE GANDHI GRAM POST OFFICE  BAHOLI KUMARHATTI-- NAHAN ROAD TEH & DISTT SOLAN HIMACHAL PRADESH,SOLAN,Unaided - Private,N,N,1-413091151,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-705972948,HIMACHAL INSTITUTE OF ENGINERING AND TECHNOLOGY,"HIET,
SHAHPUR(AT VIDYANAGAR),
DISTT. KANGRA(HP)",KANGRA,Unaided - Private,N,N,1-417987195,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-706794222,MAHARISHI MARKANDESHWAR TECHNICAL CAMPUS,"VILLAGE - LADDO, KUMARHATTI, SULTANPUR ROAD, SOLAN (HP)",SOLAN,Unaided - Private,N,N,1-430984961,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-707572303,SAI RAM EDUCATION TRUST COLLEGE OF ENGINEERING TECHNOLOGY & PHARMACY (AN INTEGRATED CAMPUS),"V.P.O. TIPPER, TEHSIL: BARSAR, DISTT: HAMIRPUR, PIN: 174312",HAMIRPUR,Unaided - Private,N,N,1-512850081,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-708723713,L. R. INSTITUTE OF ENGINEERING & TECHNOLOGY,"VILL. JABLI-KYAR, P.O. OCHGHAT, SOLAN (H.P.) 
PIN 173223",SOLAN,Unaided - Private,N,N,1-14623684,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-708577802,SAI RAM EDUCATION TRUST'S  MG - POLYTECHNIC II,"VPO-TIPPER, TEHSIL- BARSAR, DISTT.-HAMIRPUR,
HIMACHAL PRADESH-174312",HAMIRPUR,Unaided - Private,N,N,1-6246531,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
1-693740611,PT.GAURI SHANKER MEMORIAL POLYTECHNIC,  DEVNAGER  P.O. BAKHALAG TEHSIL ARKI DISTT.  SOLAN (H.P.) 173208,SOLAN,Unaided - Private,N,N,1-450437481,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Himachal Pradesh,1
