institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-765361541,ABMSP'S COLLEGE OF ENGINEERING & RESEARCH,"S.NO. 103 PARVATI RAMANA, SHAHU COLLEGE ROAD, PUNE 411009",PUNE,Unaided - Private,N,N,,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-695185781,"ANURADHA ENGINEERING COLLEGE, CHIKHLI","ANURADHA NAGAR, SAKEGAON ROAD, CHIKHLI-443201, DIST BULDANA (MAHARASHTRA STATE)",BULDHANA,Unaided - Private,N,N,1-4878796,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-752465563,BALLARPUR SEWASAMITI'S JAINUDDIN ZAWERI POLYTECHNIC,"UMRI REETH, TADOBA ROAD",CHANDRAPUR,Unaided - Private,N,Y,1-492805483,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-695343251,BRAHMDEVDADA MANE INSTITUTE OF TECHNOLOGY,"A/P BELATI
TALUKA:NORTH SOLAPUR
DISTRICT :SOLAPUR",SOLAPUR,Unaided - Private,N,N,1-6940306,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-695147201,TERNA POLYTECHNIC,"SECTOR-1, KOPARKHIARNE, NAVI MUMBAI",THANE,Unaided - Private,N,N,1-428166151,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-695357811,"KARMAVEER KAKASAHEB WAGH POLYTECHNIC, NASHIK","HIRABAI HARIDAS VIDYANAGARI, AMRUTDHAM, PANCHAVATI, NASHIK",NASHIK,Unaided - Private,N,N,1-451476651,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-697643341,SMT.RAJSHREE MULAK COLLEGE OF ENGINEERING FOR WOMEN,"GREAT NAG ROAD, NANDANVAN, NAGPUR-440009",NAGPUR,Unaided - Private,Y,N,1-6059776,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-698937411,"VIDYA PRASARAK MANDAL'S POLYTECHNIC, THANE","'JANADWEEPA,' COLLEGE CAMPUS CHENDANI BUNDER ROAD, THANE (W) 400601",THANE,Unaided - Private,N,N,1-435547521,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-698240271,DR. BHAUSAHEB NANDURKAR COLLEGE OF ENGG.,SHRI SATYA SAI KRIDA NAGARI WAGHAPUR ROAD YAVATMAL-445001.,YAVATMAL,Unaided - Private,N,N,1-19617351,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-716002154,"S B JAIN INSTITUTE OF TECHNOLOGY, MANAGEMENT AND RESEARCH"," BEHIND ASARAM BAPU ASHRAM,
GRAM -YERALA, KATOL ROAD, NAGPUR",NAGPUR,Unaided - Private,N,Y,1-6383362,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-715271660,SHRI SAI TAJ POLYTECHNIC,"DRUGDHAMNA, 8TH MILE,AMRAVATI ROAD, NAGPUR.",NAGPUR,Unaided - Private,N,N,1-451815071,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-715926095,ABHAYSINHRAJE BHONSLE INSTITUTE OF TECHNOLOGY (POLYTECHNIC),"A/P-SHAHUNAGAR-SHENDRE
TAL & DIST-SATARA",SATARA,Unaided - Private,N,N,1-467432523,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
1-715924823,"SHREEYASH PRATISHTHAN'S, SHREEYASH COLLEGE OF ENGINEERING & TECHNOLOGY","GUT NO. 258, SATARA TANDA, AURANGABAD-431005
DIST: AURANGABAD
MAHARASHTRA",AURANGABAD,Unaided - Private,N,N,1-7854956,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Maharashtra,1
