institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-756191632,ISLAMIC UNIVERSITY OF SCIENCE AND TECHNOLOGY,ONE UNIVERSITY AVENUE AWANTIPORA PULWAMA KASHMIR,PULWAMA,Govt aided,N,N,1-465756641,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-686377921,SSM COLLEGE OF ENGINEERING,"DIVAR,PARIHASPORA,PATTAN,BARAMULLA KASHMIR 193121",BARAMULLA,Unaided - Private,N,N,1-7376611,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-693753371,NORTH POLYTECHNIC,"PURKHOO CAMP,DOMANA",JAMMU,Unaided - Private,N,N,1-464418071,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-765424712,"COLLEGE OF ENGINEERING & TECHNOLOGY, BGSB UNIVERSITY, RAJOURI, J&K","COLLEGE OF ENGINEERING & TECHNOLOGY
BABA GHULAM SHAH BADSHAH UNIVERSITY
RAJOURI
J&K",RAJAURI,University Managed,N,N,1-22015311,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-773253002,KITE POYTECHNIC,"VAWOOSA, RANGRETH",BADGAM,Unaided - Private,N,N,1-475136221,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-730169237,GOVT. POLYTECHNIC LEH,"CHOGLAMSAR, NEAR SBI BANK",LEH,Government,N,N,1-483909511,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-730173119,GOVERNMENT POLYTECHNIC KARGIL,"KURBATHAN, KARGIL, LADAKH",KARGIL,Government,N,N,1-483596771,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-695241281,INSTITUTE OF ENGINEERING & COMPUTER SCIENCES,"PURKHOO CAMP, DOMANA",JAMMU,Unaided - Private,N,N,1-463792451,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-692541551,SSM POLYTECHNIC,"PARIHASPORA,DIVER,PATTAN",BARAMULLA,Unaided - Private,N,N,1-446189381,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-770506436,MASTERPRO INSTITUTE OF TECHNOLOGY,"NOWGAM BYPASS SRINAGAR JAMMU & KASHMIR, INDIA-190015",SRINAGAR,Unaided - Private,N,N,1-454069293,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-735933632,SHRI MATA VAISHNO DEVI UNIVERSITY,"SUB POST OFFICE, KATRA 182320, DIST.REASI, JAMMU AND KASHMIR",REASI,Govt aided,N,N,1-40782250,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-758186383,"KALAMKARI CENTRE SOCIETY, VOCATION ORIENTED WOMEN'S POLYTECHNIC","OPP. JANIPUR POLICE, STATION, PALOURA, JAMMU",JAMMU,Unaided - Private,Y,N,1-463712011,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-774948692,MAHANT BACHITTAR SINGH COLLEGE OF ENGENEERING & TECHONOLOGY,JEVAN NAGAR BABLIANA,JAMMU,Unaided - Private,N,Y,1-462068941,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-686296581,MODEL INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KOT BHALWAL, JAMMU
181122
JAMMU AND KASHMIR",JAMMU,Unaided - Private,N,N,1-3955211,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-707571956,"GOVT. POLYTECHNIC, JAMMU","BIKRAM CHOWK, JAMMU",JAMMU,Government,N,N,1-492861561,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-739541732,"GOVT. COLLEGE OF ENGINEERING & TECHNOLOGY, JAMMU","CHAK BHALWAL, JAMMU",JAMMU,Government,N,N,1-487904031,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-744431522,NITS POLYTECHNIC,"INDIRA NAGAR , P.O MIRAN SAHIB TEHSIL R.S PURA JAMMU",JAMMU,Unaided - Private,N,N,1-456138611,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-742274562,KASHMIR GOVERNMENT POLYTECHNIC,GOGJIBAGH,SRINAGAR,Government,N,N,1-474267171,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-695241471,YOGANANDA COLLEGE OF ENGINEERING & TECHNOLOGY,"GURHA BRAHMANA (PATOLI), AKHNOOR ROAD, JAMMU (J&K)",JAMMU,Unaided - Private,N,N,1-16821231,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-695408941,"GOVERNMENT POLYTECHNIC FOR WOMEN, SRINAGAR",BEMINA,SRINAGAR,Government,Y,N,1-483935131,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-697972331,ROYAL POLYTECHNIC COLLEGE TRUST,55 GOGJIBAGH,SRINAGAR,Unaided - Private,N,N,1-485007171,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-749656542,GOVT. POLYTECHNIC FOR WOMEN,LOWER SHIV NAGAR NEAR AG'S OFFICE JAMMU,JAMMU,Government,Y,N,1-483107441,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
