institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-4262388007,GOVERNMENT POLYTECHNIC SEITHEKEMA C,"GOVERNMENT POLYTECHNIC SEITHEKEMA-C, DIMAPUR
797103",DIMAPUR,Government,N,N,1-3898484361,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4262388033,GOVERNMENT POLYTECHNIC TSUNAZHO CHETHEBA,"GOVERNMENT POLYTECHNIC TSUNAZHO, CHETHEBA, PHEK,
797108",PHEK,Government,N,N,1-3898580681,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4262388093,GOVERNMENT POLYTECHNIC SEDEM,"GOVERNMENT POLYTECHNIC SEDEM
TUENSANG",TUENSANG,Government,N,N,1-3898707101,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4262341959,ST. JOSEPH UNIVERSITY,"VIRGIN TOWN, IKISHE  VILLAGE",DIMAPUR,University Managed-Private,N,N,1-3702691021,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4259660099,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY,"MERIEMA, NEW HIGH COURT ROAD, POST BOX NO.733, KOHIMA",KOHIMA,Government,N,N,1-2870154161,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4259607581,SCHOOL OF ENGINEERING AND TECHNOLOGY,"D C COURT JUNCTION, DIMAPUR, NAGALAND, PIN 797112",DIMAPUR,Central University,N,N,1-1471259901,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4260041932,GOVERNMENT POLYTECHNIC KOHIMA,"GOVERNMENT POLYTECHNIC KOHIMA,
NEAR I.G STADIUM,
KOHIMA, 
NAGALAND 797001",KOHIMA,Government,N,N,1-2492116821,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4260072678,KHELHOSHE POLYTECHNIC ATOIZU,KHELHOSHE POLYTECHNIC ATOIZU : ZUNHEBOTO: NAGALAND,ZUNHEBOTO,Government,N,N,1-2506807231,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4260072858,INSTITUTE OF COMMUNICATION AND INFORMATION TECHNOLOGY,"INSTITUTE OF COMMUNICATION & INFORMATION TECHNOLOGY
MOKOKCHUNG: NAGALAND 798601 POST BOX-131",MOKOKCHUNG,Government,N,N,1-2498927471,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
1-4259518091,NAGALAND TOOL ROOM & TRAINING CENTRE,"NAGALAND TOOL ROOM & TRAINING CENTRE, NEW INDUSTRIAL, NEAR SUB-JAIL JUNCTION, TINALI, NH-36, DIMAPUR, NAGALAND
797112",DIMAPUR,Govt aided,N,N,1-2094042981,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Nagaland,1
