institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-5027298671,GOVERNMENT ENGINEERING COLLEGE KAIMUR,"IN CAMPUS OF LOK NAYAK JAI PRAKASH INSTITUTE OF TECHNOLOGY,  CHHAPRA AT- SARAN - 841302",SARAN,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5061986371,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,"CAMPUS OF PURNEA COLLEGE OF ENGINEERING PURNEA NEAR RAM NAGAR AND SUBHAS NAGAR, P.O.- POLYTCHNIC PURNEA",PURNIA,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-4914129831,GOVERNMENT ENGINEERING COLLEGE MUNGER,"CAMPUS OF GOVT. POLYTECHNIC MUNGER, RAMANKABAD HAWELI KHARAGPUR MUNGER 811213",MUNGER,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5088273771,GOVERNMENT ENGINEERING COLLEGE ARARIA,GOVERNMENT POLYTECHNIC CAMPUS RAMPUR KODARPATTI ARARIA,ARARIA,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5075632951,ARYABHATT POLYTECHNIC,"VILLAGE - HARIHARPUR, POST - AMWAN, P.S. - BODH GAYA, DISTRICT - GAYA",GAYA,Unaided - Private,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-4496392401,K K UNIVERSITY,"AT BERAUTI, POST- NEPURA, PS-DEEPNAGAR, BIHARSHARIF ,NALANDA, BIHAR-803115",NALANDA,University Managed-Private,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5094752271,GOVERNMENT ENGINEERING COLLEGE KHAGARIA,GOVERNMENT POLYTECHNIC CAMPUS PURNIA,PURNIA,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5028148171,GOVERNMENT ENGINEERING COLLEGE MADHUBANI,"TEMPORARY CAMPUS, GOVERNMENT POLYTECHNIC MADHUBANI, AT:- ARARIA-SANGRAM, POST:- TULAPATGANZ, JHANJHARPUR, BIHAR 847109",MADHUBANI,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5082365791,GOVERNMENT ENGINEERING COLLEGE AURANGABAD,"CAMPUS OF GAYA COLLEGE OF ENGINEERING, SRI KRISHNA NAGAR, P.O.- NAGARI YANA, GAYA",GAYA,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5066533221,GOVERNMENT ENGINEERING COLLEGE ARWAL,"CAMPUS OF GOVT. POLYTECHNIC GAYA, BODH GAYA BYPASS ROAD, P.O.- CHAND CHAURA, GAYA",GAYA,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5063555711,GOVERNMENT ENGINEERING COLLEGE JEHANABAD,"CAMPUS OF GOVT. POLYTECHNIC TEKARI GAYA, AT+P.O.- MAKHDUMPUR, ANCHAL- TEKARI, GAYA",GAYA,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
1-5028410231,GOVERNMENT ENGINEERING COLLEGE GOPALGANJ,"CAMPUS OF BKNS GOVT. POLYTECHNIC, AT- MANTANGRAHI, P.O.- MAHARANI, VIA- BAIKANTHPUR, GOPALGANJ",GOPALGANJ,Government,N,N,,fetchdata,2019-2020,Engineering and Technology,1,1,1,1,Bihar,1
