institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-3509548691,SHROFF S.R.ROTARY INSTITUTE OF CHEMICAL TECHNOLOGY,"AT & PO - VATARIA, BLOCK NO. 402, TA- VALIA, DIST- BHARUCH, GUJARAT , INDIA",BHARUCH,Unaided - Private,N,N,1-404330091,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509575797,SMT. S. R. PATEL ENGINEERING COLLEGE,"AT & P.O. : DABHI , TA. : UNJHA, 
DIST. : MEHSANA",MEHSANA,Unaided - Private,N,N,1-6596801,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509585400,S.B.POLYTECHNIC,"K.J.CAMPUS, OPP. I.T.I, JAVLA-SAVLI, P.O.SAVLI-391770, DIST. VADODARA, GUJARAT.",VADODARA,Unaided - Private,N,N,1-450595681,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509585965,BALAJI INSTITUTE OF ENGINEERING & TECHNOLOGY,JUNAGADH-DHORAJI HIGH WAY,JUNAGADH,Unaided - Private,N,N,1-421137101,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509609314,DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY," NH 8, NEAR SANKARA EYE HOSPITAL,",ANAND,Unaided - Private,N,N,1-3132391,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509636338,"GOVERNMENT ENGINEERING COLLEGE, SECTOR-28","NR-ANIMAL VACCINE INSTITUTE, SECTOR-28, GANDHINAGAR",GANDHINAGAR,Government,N,N,1-8254391,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509636903,ARUN MUCHHALA ENGINEERING COLLEGE,"AT.KHOKRA MAHADEV DHARI SARSIYA ROAD,
TAL.DHARI,DIST.
AMRELI,GUJRAT STATE",AMRELI,Unaided - Private,N,N,1-410859461,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509663252,MERCHANT INSTITUTE OF TECHNOLOGY,"MEHSANA-VISNAGAR HIGHWAY
AT & PO. PILUDARA,
TA & DIST. MEHSANA",MEHSANA,Unaided - Private,N,N,1-4083788,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509663973,GANDHINAGAR INSTITUTE OF TECHNOLOGY,"AT & POST. MOTI BHOYAN, KHATRAJ-KALOL ROAD, 
TA. KALOL, 
DIST. GANDHINAGAR",GANDHINAGAR,Unaided - Private,N,N,1-4567821,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509485090,R. N. G. PATEL INSTITUTE OF TECHNOLOGY RNGPIT,"AT :ISROLI, PO:AFWA, BARDOLI-NAVSARI ROAD, BARDOLI",SURAT,Unaided - Private,N,N,1-3204491,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509499930,GUJARAT POWER ENGINEERING AND RESEARCH INSTITUTE,"NEAR TOLL BOOTH,
AHMEDABAD-MEHSANA EXPRESS HIGHWAY,",MEHSANA,Unaided - Private,N,N,1-459050071,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509552403,SILVER OAK COLLEGE OF ENGINEERING & TECHNOLOGY,"352,353A, NR. BHAVIK PUBLICATION, NR. GOTA CROSS ROAD, OPP. BHAGAVAT VIDYAPITH, S. G. HIGHWAY,AHMEDABAD,GUJARAT",AHMEDABAD,Unaided - Private,N,N,1-4866341,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509577079,MARWADI EDUCATION FOUNDATION'S GROUP OF INSTITUTIONS,"AT: VILLAGE: GAURIDAD
RAJKOT - MORBI HIGHWAY",RAJKOT,Unaided - Private,N,N,1-18910241,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509697754,"RADHE INSTITUTE OF ENGINEERING & TECHNOLOGY, UPLETA","VADALA ROAD, NR. KISHAN DAIRY, UPLETA , TAL. UPLETA, DIST.RAJKOT",RAJKOT,Unaided - Private,N,N,1-2181202221,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509809101,ASIATIC INSTITUTE OF SCIENCE & TECHNOLOGY,"AT. JAMVADI
TA. GONDAL
DIST. RAJKOT",RAJKOT,Unaided - Private,N,N,1-1553813651,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509461891,SMT SHANTABEN HARIBHAI GAJERA ENGINEERING COLLEGE,"BHAVNAGAR ROAD, OPP ITI",AMRELI,Unaided - Private,N,N,1-2491308981,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509502501,"KRISHNA INSTITUTE OF ENGINEERING & TECHNOLOGY, JAMNAGAR","JAMBUDA CHOKADI, JAMNAGAR-RAJKOT NATIONAL HIGHWAY, JAMNAGAR",JAMNAGAR,Unaided - Private,N,N,1-2464910771,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509502885,"GOVERNMENT POLYTECHNIC,NAVSARI","SIR HOMY MEHTA TECHNICAL HIGHSCHOOL, BOLTIGHOR,CHHAPRA ROAD,NAVSARI. CORRESPONDENCE ADDRESS
:CAMPUS OF GOVERNMENT POLYTECHNIC,KOSAMBA ROAD,VALSAD",NAVSARI,Government,N,N,1-1476111671,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
1-3509529212,"GOVERNMENT POLYTECHNIC WAGHAI,DIST-DANG","GOVERNMENT POLYTECHNIC WAGHAI,DIST-DANG",THE DANGS,Government,N,N,1-431062713,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Gujarat,1
