institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-3514270184,JAMIA HAMDARD,"HAMDARD NAGAR, NEW DELHI-110062",SOUTH DELHI,Govt aided,N,Y,1-10073941,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3514006639,HMR INSTITUTE OF TECHNOLOGY AND MANAGEMENT,"PLOT NO.370&364
HAMIDPUR",NORTH WEST DELHI,Unaided - Private,N,N,1-4847761,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513758884,CH. BRAHM PRAKASH GOVERNMENT ENGINEERING COLLEGE,"BEHIND RAO TULA RAM HOSPITAL
JAFFARPUR
DELHI-110073",SOUTH WEST DELHI,Government,N,N,1-21660411,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3514143402,MIRAMBIKA INSTITUTE OF SCIENCE AND TECHNOLOGY,"SRI AUROBINBO ASHRAM - DELHI BRANCH
SRI AUROBINDO MARG, NEW DELHI- 110016",SOUTH DELHI,Unaided - Private,Y,N,1-3365098841,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513260257,INTEGRATED INSTITUTE OF TECHNOLOGY,"SECTOR-9,DWARKA,
NEW DELHI",SOUTH WEST DELHI,Government,N,N,1-482487061,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513381048,BSF POLYTECHNIC,"STS, TIGRI CAMP, NEW DELHI-110062",SOUTH DELHI,Unaided - Private,N,N,1-500401101,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513385145,INTERNATIONAL POLYTECHNIC FOR WOMEN,"CAMPUS-171-A, MAIN KHIRKI ROAD, MALVIYA NAGAR
CORP. OFFICE-A-3 ,RING ROAD ,SOUTH  EXT-I",SOUTH DELHI,Unaided - Private,Y,N,1-445341241,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513152767,KASTURBA POLYTECHNIC FOR WOMEN,MUNI MAYA RAM MARG,NORTH WEST DELHI,Government,Y,N,1-455535001,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513170258,DELHI INSTITUTE OF TOOL ENGINEERING,"CAMPUS -I
  WAZIRPUR INDUSTRIAL AREA, DELHI - 110 052

CAMPUS-II -
SHRI MAA ANANDMAYI MARG, OKHLA INDUSTRIAL AREA, PHASE-II, NEW DELHI-110020.",CENTRAL DELHI,Government,N,N,1-10784774,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513174533,GURU NANAK DEV INSTITUTE OF TECHNOLOGY,"SECTOR-15,
ROHINI
DELHI",NORTH WEST DELHI,Government,N,N,1-496576373,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513206146,CHHOTU RAM RURAL INSTITUTE OF TECHNOLOGY,"KANJHAWALA, (GHEVRA), DELHI - 81",NORTH WEST DELHI,Unaided - Private,N,N,1-445192941,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513374754,RAJOKARI INSTITUTE OF TECHNOLOGY,"RAJOKARI, DELHI",SOUTH WEST DELHI,Government,N,N,1-2877956231,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513612557,DR. AKHILESH DAS GUPTA INSTITUTE OF TECHNOLOGY & MANAGEMENT,"FC-26, SHASTRI PARK,",NORTH WEST DELHI,Unaided - Private,N,N,1-4791571,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3761633661,TERI SCHOOL OF ADVANCED STUDIES,"10, INSTITUTIONAL AREA, VASANT KUNJ
NEW DELHI",SOUTH WEST DELHI,Deemed University(Private),N,N,,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3512558329,MAHARAJA SURAJMAL INSTITUTE OF TECHNOLOGY,"MSIT
C-4 JANAKPURI
NEW DELHI- 110058",NORTH WEST DELHI,Unaided - Private,N,N,1-6813821,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3512790486,AMBEDKAR INSTITUTE OF ADVANCED COMMUNICATION TECHNOLOGIES AND RESEARCH,"GEETA COLONY, DELHI - 110 031",EAST DELHI,Government,N,N,1-19781981,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3513023243,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",WEST DELHI,Unaided - Private,N,N,1-6104871,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
1-3512976687,INDRAPRASTHA INSTITUTE OF INFORMATION TECHNOLOGY -DELHI (IIIT-D),"INDRAPRASTHA INSTITUTE OF INFORMATION TECHNOLOGY - DELHI (IIIT-DELHI),
OKHLA INDUSTRIAL ESTATE PHASE-3, NEW DELHI-110020",SOUTH DELHI,Govt aided,N,N,1-444178761,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Delhi,1
