institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-3513781662,S. SUKHJINDER SINGH POLYTECHNIC & PHARMACY COLLEGE,"VPO HAYAT NAGAR , HARDOCHHANI RAOD, GURDASPUR",GURDASPUR,Unaided - Private,N,N,1-412322421,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513783324,GURU TEG BAHADUR KHALSA POLYTECHNIC COLLEGE,V.P.O CHHAPIANWALI,MUKATSAR,Unaided - Private,N,N,1-431290981,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514057541,CGC TECHNICAL CAMPUS - FACULTY OF ENGINEERING,VILLAGE JHANJERI,MOHALI,Unaided - Private,N,N,1-828858381,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514151543,SATYAM  COLLEGE OF POLYTECHNIC,OPP ALLOWAL GATE,JALANDHAR,Unaided - Private,N,N,1-462550481,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514260530,RADICAL TECHNICAL INSTITUTE,"V.P.O.THANDE , KHAPERKHERI DIST.AMRITSAR",AMRITSAR,Unaided - Private,N,N,1-1487432601,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514213951,"GOVT. POLYTECHNIC COLLEGE FOR GIRLS,DINANAGAR",DODWAN,GURDASPUR,Government,Y,N,1-451838581,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513680899,SWAMI PARMANAND POLYTECHNIC,"VILL- JULAN KALAN,",MOHALI,Unaided - Private,N,N,1-455533651,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513692909,RAMGARHIA INSTITUTE OF ENGINEERING & TECHNOLOGY,"REC COMPLEX,
P.O SATNAMPURA,
PHAGWARA
DISTT: KAPURTHALA
PIN CODE: 144402",KAPURTHALA,Unaided - Private,N,N,1-9751251,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514069108,"BABA KUMA SINGH JI ENGG COLLEGE,AMRITSAR","HOSHIAR NAGAR
ATTARI ROAD
NEAR WAGHA BORDER
AMRITSAR-143107",AMRITSAR,Unaided - Private,N,N,1-25626101,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513698202,CHANDIGARH POLYTECHNIC COLLEGE,"V.P.O. GHARUAN, TEHSIL KHARAR, 
DISTT. MOHALI",MOHALI,Unaided - Private,N,N,1-447835451,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514084540,"MAI BHAGO GOVT POLYTECHNIC COLLEGE FOR GIRLS, AMRITSAR","MAJITHA ROAD, BY PASS",AMRITSAR,Government,Y,N,1-430954341,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513716495,UNIVERSAL POLYTECHNIC COLLEGE,"VILLAGE-BALLOPUR, LALRU-HANDESRA ROAD, LALRU MANDI",MOHALI,Unaided - Private,N,N,1-409559591,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514102448,GLOBAL POLYTECHNIC COLLEGE,"NABHA-PATIALA ROAD, NEAR SUB POWER STATION,RAKHRA TEHSIL & DISTRICT PATIALA.147001",PATIALA,Unaided - Private,N,N,1-455648621,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513721905,DOABA INSTITUTE OF ENGG. & TECH.,"VILLAGE-GHATAUR, PO-ALLAPUR, TEHSIL-KHARAR, DISTT - S.A.S. NAGAR (MOHALI) - PUNJAB",S.A.S NAGAR,Unaided - Private,N,N,1-4163451,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513956703,AKLIA POLYTECHNIC COLLEGE,"VILLAGE AKLIA KALAN, MANDI GONIANA,",BATHINDA,Unaided - Private,N,N,1-449945371,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514118277,QUEST INFOSYS FOUNDATION GROUP OF INSTITUTIONS,"JHANJERI, (NEAR LANDRAN) CHANDIGARH-FATEHGARH SAHIB HIGHWAY, MOHALI-140307",MOHALI,Unaided - Private,N,N,1-15972471,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513735364,DESH BHAGAT POLYTECHNIC COLLEGE,"DESH BHAGAT POLYTECHNIC COLLEGE ,BARDWAL-DHURI",SANGRUR,Unaided - Private,N,N,1-475013801,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513737556,GOVERNMENT POLYTECHNIC COLLEGE,BIBIWALA ROAD,BATHINDA,Government,N,N,1-424547651,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514014699,VIDYA SAGAR POLYTECHNIC,"DAULATPUR ROAD, NEAR THE CAMBRIDGE SCHOOL",SANGRUR,Unaided - Private,N,N,1-456871981,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513739144,PUNJAB AIRCRAFT MAINTENANCE ENGINEERING COLLEGE,"CIVIL AERODROME,
SANGRUR ROAD,",PATIALA,Government,N,N,1-522871631,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3514168115,GURU GOBIND SINGH POLYTECHNIC COLLEGE,"GURU GOBIND SINGH POLYTECHNIC COLLEGE, V: HANDOWAL KALAN, PO: BASSI KALAN, DISTT: HOSHIARPUR-146102",HOSHIARPUR,Unaided - Private,N,N,1-424141371,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
1-3513760250,LUDHIANA GROUP OF COLLEGES-POLYTECHNIC,"CHOWKIMANN, VILLAGE MANN",LUDHIANA,Unaided - Private,N,N,1-467862471,fetchdata,2018-2019,Engineering and Technology,1,1,1,1,Punjab,1
