institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-7013520573,WOMEN'S POLYTECHNIC COLLEGE,"AIRPORT ROAD, LAWSPET,",PUDUCHERRY,Government,Y,N,1-466670321,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013173780,ALPHA COLLEGE OF ENGINEERING & TECHNOLOGY,"KANNIAKOIL TO BAHOUR MAIN ROAD
BAHOUR - 607 402",PUDUCHERRY,Private-Self Financing,N,N,1-5979231,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013445209,"INDIRA GANDHI POLYTECHNIC COLLEGE, MAHE","PONDAYAT KUNNU
CHALAKKARA
NEW MAHE POST-673311",MAHE,Government,N,N,1-488164671,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013367780,PERUNTHANALAIVAR KAMARAJAR INSTITUTE OF ENGINEERING AND TECHNOLOGY,"NEDUNGADU , KARAIKAL 609 603",KARAIKAL,Government,N,N,1-24221311,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013369330,SRI MANAKULA VINAYAGAR POLYTECHNIC COLLEGE,"KALITHEERTHALKUPPAM, MADAGADIPET, PONDICHERRY",PUDUCHERRY,Private-Self Financing,N,N,1-454063381,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013159043,MOTILAL NEHRU GOVERNMENT POLYTECHNIC COLLEGE,LAWSPET,PUDUCHERRY,Government,N,N,1-511311581,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013517956,PONDICHERRY ENGINEERING COLLEGE,"PILLAICHAVADI, PUDUCHERRY - 605014",PUDUCHERRY,Government,N,N,1-7842176,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7014055224,SHRI KRISHNAA COLLEGE OF ENGINEERING AND TECHNOLOGY,"R.S.NO.74/3,
TIRKANUR ROAD,
MANNADIPET VILLAGE,
PUDUCHERRY-605501",PUDUCHERRY,Private-Self Financing,N,N,1-773306871,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013876831,HAYAGRIVA POLYTECHNIC COLLEGE,"GANGAIAMMAN KOIL STREET (EXTN)
SOORAMANGALAM
PUDUCHERRY - 605107",PUDUCHERRY,Private-Self Financing,N,N,1-474152553,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
1-7013673353,SRI VENKATESHWARAA COLLEGE OF ENGINEERING & TECHNOLOGY,"NO.13-A, PONDY-VILLUPURAM MAIN ROAD, ARIYUR (PANGUR),PUDUCHERRY -605102.",PUDUCHERRY,Private-Self Financing,N,Y,1-2194788061,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Puducherry,1
