institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-7013163115,KASHMIR GOVERNMENT POLYTECHNIC,GOGJIBAGH,SRINAGAR,Government,N,N,1-474267171,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013260272,GOVT. POLYTECHNIC RAMBAN,"OLD D.C. OFFICE COMPLEX
NEAR GOVT. DISTT. HOSPITAL RAMBAN",RAMBAN,Government,N,N,1-1045796631,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013173188,GOVT. POLYTECHNIC COLLEGE DODA,KELLANI DODA,DODA,Government,N,N,1-1049369841,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013197733,"GOVT. COLLEGE OF ENGINEERING & TECHNOLOGY, JAMMU","CHAK BHALWAL, JAMMU",JAMMU,Government,N,N,1-487904031,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013204437,MODEL INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KOT BHALWAL, JAMMU
181122
JAMMU AND KASHMIR",JAMMU,Private-Self Financing,N,N,1-3955211,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013314517,"DEPARTMENT OF COMPUTER SCIENCE AND IT, CENTRAL UNIVERSITY OF JAMMU",RAHYA-SUCHANI(BAGLA),SAMBA,Central University,N,N,1-3379880901,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7022094177,GOVT. POLYTECHNIC FOR WOMEN,LOWER SHIV NAGAR NEAR AG'S OFFICE JAMMU,JAMMU,Government,Y,N,1-483107441,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7011065351,GOVERNMENT COLLEGE OF ENGINEERING AND TECHNOLOGY SAFAPORA GANDERBAL,"TEMPORARY SITE - GOVT. DEGREE COLLEGE SUMBAL,",BANDIPORA,Government,N,N,1-3693775341,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7011027983,BHARGAVA COLLEGE OF ENGINEERING AND TECHNOLOGY,LANGATH,SAMBA,Private-Self Financing,N,N,1-513518311,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013008328,GOVT. POLYTECHNIC COLLEGE BARAMULLA,NATIONAL HIGHWAY KANISPORA,BARAMULLA,Government,N,N,1-1037261391,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7013043903,SSM POLYTECHNIC,"PARIHASPORA,DIVER,PATTAN",BARAMULLA,Private-Self Financing,N,N,1-446189381,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7012923587,"GOVERNMENT POLYTECHNIC FOR WOMEN, SRINAGAR",BEMINA,SRINAGAR,Government,Y,N,1-483935131,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7012864689,GOVT POLYTECHNIC KISHTWAR,"GOVT POLYTECHNIC KISHTWAR NEAR GURUDWARA, KOTWL MOHALLA, KISHTWAR (TEMPORARY ACCOMODATION)",KISHTWAR,Government,N,N,1-935761941,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7012990799,GOVERNMENT POLYTECHNIC UDHAMPUR,GOVERNMENT POLYTECHNIC UDHAMPUR NEAR CMO OFFICE GOLE MARKET UDHAMPUR J&K,UDHAMPUR,Government,N,N,1-1037778081,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008366757,ISLAMIC UNIVERSITY OF SCIENCE AND TECHNOLOGY,ONE UNIVERSITY AVENUE AWANTIPORA PULWAMA KASHMIR,PULWAMA,Govt aided,N,N,1-465756641,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008141535,GOVERNMENT POLYTECHNIC COLLEGE POONCH,ITI HOSTEL NEAR POWER HOUSE HAVELI POONCH,POONCH,Government,N,N,1-1045774011,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008276832,GOVERNMENT POLYTECHNIC COLLEGE PULWAMA,"ONE UNIVERSITY CAMPUS ,IUST AWANTIPORA",PULWAMA,Government,N,N,1-2512098211,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008027288,ACHARYA SRI CHANDER TECHNICAL INSTITUTE,GHOU MANHASAN,JAMMU,Private-Self Financing,N,N,1-2085134831,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008538936,INSTITUTE OF ENGINEERING & COMPUTER SCIENCES,"PURKHOO CAMP, DOMANA",JAMMU,Private-Self Financing,N,N,1-463792451,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008758033,"GOVT. POLYTECHNIC, JAMMU","BIKRAM CHOWK, JAMMU",JAMMU,Government,N,N,1-492861561,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008426174,GOVT. POLYTECHNIC COLLEGE SHOPIAN,"ALIYAL PORA, SHOPIAN",SHOPIAN,Government,N,N,1-1049358594,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008445629,GOVERNMENT POLYTECHNIC COLLEGE KUPWARA,KUPWARA,KUPWARA,Government,N,N,1-1053089281,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008333583,"COLLEGE OF ENGINEERING & TECHNOLOGY, BGSB UNIVERSITY, RAJOURI, J&K","COLLEGE OF ENGINEERING & TECHNOLOGY
BABA GHULAM SHAH BADSHAH UNIVERSITY
RAJOURI
J&K",RAJAURI,State Government University,N,N,1-22015311,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008357346,MASTERPRO INSTITUTE OF TECHNOLOGY,"NOWGAM BYPASS SRINAGAR JAMMU & KASHMIR, INDIA-190015",SRINAGAR,Private-Self Financing,N,N,1-454069293,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7004861388,GOVERNMENT POLYTECHNIC COLLEGE BANDIPORA,"EIDGAH, NISHAT PARK, WARD NO. 6, BANDIPORA, KASHMIR",BANDIPORA,Government,N,N,1-1041356851,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7004720729,YOGANANDA COLLEGE OF ENGINEERING & TECHNOLOGY,"GURHA BRAHMANA (PATOLI), AKHNOOR ROAD, JAMMU (J&K)",JAMMU,Private-Self Financing,N,N,1-16821231,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7005179079,ROYAL POLYTECHNIC COLLEGE TRUST,55 GOGJIBAGH,SRINAGAR,Private-Self Financing,N,N,1-485007171,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7399545041,INSTITUTE OF TECHNOLOGY UNIVERSITY OF KASHMIR ZAKURA CAMPUS,"ZAKURA,SRINAGAR,JAMMU AND KASHMIR ,INDIA",SRINAGAR,State Government University,N,N,,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7008878227,GOVT.POLYTECHNIC COLLEGE GANDERBAL,"GOVT POLYTECHNIC COLLEGE,GANDERBAL,HATBARA, CHUNDINA, CHUNDINA ROAD, JAMMU AND KASHMIR 191131
NEAR JAWAHAR NAVODYA VIDHYALAYA GANDERBAL.",GANDERBAL,Government,N,N,1-1039532121,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7009420866,SSM COLLEGE OF ENGINEERING,"DIVAR,PARIHASPORA,PATTAN,BARAMULLA KASHMIR 193121",BARAMULLA,Private-Self Financing,N,N,1-7376611,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7009710625,SHRI MATA VAISHNO DEVI UNIVERSITY,"SUB POST OFFICE, KATRA 182320, DIST.REASI, JAMMU AND KASHMIR",REASI,Govt aided,N,N,1-40782250,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003624164,KITE POYTECHNIC,"VAWOOSA, RANGRETH",BADGAM,Private-Self Financing,N,N,1-475136221,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7001918276,GOVT. POLYTECHNIC LEH,"CHOGLAMSAR, NEAR SBI BANK",LEH,Government,N,N,1-483909511,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7418421841,UNIVERSITY POLYTECHNIC,"UNIVERSITY POLYTECHNIC, BABA
GHULAM SHAH BADSHAH
UNIVERSITY, RAJOURI, J&K",RAJAURI,Government,N,N,,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7002667782,NITS POLYTECHNIC,"INDIRA NAGAR , P.O MIRAN SAHIB TEHSIL R.S PURA JAMMU",JAMMU,Private-Self Financing,N,N,1-456138611,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7002639409,PG DEPARTMENT OF COMPUTER SCIENCES,UNIVERSITY OF KASHMIR,SRINAGAR,Government,N,N,1-3691016684,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003126396,"GOVT. POLYTECHNIC COLLEGE, BUDGAM","NAGAM, CHADORA, BUDGAM",BADGAM,Government,N,N,1-1037776551,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003126220,GOVT.POLYTECHNIC KATHUA,"GOVT. POLYTECHNIC KATHUA,VILL. BADALA, NEAR IRP HEADQUARTERS, NAGRI ROAD, KATHUA.(J&K).",KATHUA,Government,N,N,1-1037108351,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003211231,GOVT. POLYTECHNIC COLLEGE REASI,"BEHIND GOVT. DEGREE COLLEGE, REASI, MARI, REASI.",REASI,Government,N,N,1-1033271921,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003171796,GOVERNMENT POLYTECHNIC SAMBA,"TEMPORARY ACCOMODATION
GOVT. POLYTECHNIC SAMBA VILLAGE BARA,NEAR DEVIKA BRIDGE SAMBA",SAMBA,Government,N,N,1-1035511421,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003384339,MAHANT BACHITTAR SINGH COLLEGE OF ENGENEERING & TECHONOLOGY,JEVAN NAGAR BABLIANA,JAMMU,Private-Self Financing,N,Y,1-462068941,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003342632,GOVERNMENT POLYTECHNIC KARGIL,"KURBATHAN, KARGIL, LADAKH",KARGIL,Government,N,N,1-483596771,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003257076,GOVT. POLYTECHNIC COLLEGE KULGAM,CHAMBGUND ROAD KULGAM. J&K,KULGAM,Government,N,N,1-1045157161,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-7003257279,GOVERNMENT POLYTECHNIC COLLEGE  ANANTNAG,"LARKIPORA DOORU, ANANTNAG",ANANTNAG,Government,N,N,1-1052010131,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
