institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2450992642,GOVERNMENT POLYTECHNIC MAHASAMUND,"B.T.I. ROAD MAHASAMUND
DISTT. MAHASAMUND
CHHATTISGARH",MAHASAMUND,Government,N,N,1-440434901,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451249553,SHRI SHANKARACHARYA GROUP OF INSTITUTIONS,"SHRI SHANKARACHARYA GROUP OF INSTITUTIONS, JUNWANI, P.O. NEHRU NAGAR",DURG,Unaided - Private,N,N,1-445778311,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451053013,CHHATTISGARH INSTITUTE OF MANAGEMENT & TECHNOLOGY,"PATAN ROAD
GANYARI 
BHILAI-3 DURG",DURG,Unaided - Private,N,N,1-38338853,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451232612,CHOUKSEY ENGINEERING COLLEGE,NH 200 LAL KHADAN MASTURI ROAD BILASPUR CHHATTISGARH,BILASPUR,Unaided - Private,N,N,1-18819914,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451319207,GOVERNMENT ENGINEERING COLLEGE BILASPUR,"GOVERNMENT ENGINEERING COLLEGE  KONI, BILASPUR (C.G.)495009",BILASPUR,Government,N,N,1-19074731,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451255975,"UDAY PRASAD UDAY GOVERNMENT POLYTECHNIC, DURG","G E ROAD, DURG",DURG,Government,N,N,1-429623561,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451036903,"GOVT. GIRL'S POLYTECHNIC, RAIPUR","BYRON BAZAR,",RAIPUR,Government,Y,N,1-435383081,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451215619,GOVT. ENGINEERING COLLEGE RAIPUR,"OLD DHAMTARI ROAD, SEJBAHAR",RAIPUR,Government,N,N,1-412372841,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451216043,GOVERNMENT GIRLS POLYTECHNIC BILASPUR,"GEC CAMPUS,KONI BILASPUR(C.G.) 495009",BILASPUR,Government,Y,N,1-426086721,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451239427,CENTRAL COLLEGE OF ENGINEERING AND MANAGEMENT,"MAIN ROAD, RING ROAD NO.02,
KABIR NAGAR",RAIPUR,Unaided - Private,N,N,1-4885441,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451304646,SHRI SHANKARACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,"VILLAGE:KHAPRI,DHAMDHA ROAD,JEWRA SIRSA,DISTRICT:DURG, CHHATTISGARH-491001",DURG,Unaided - Private,N,N,1-5854561,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451241008,CENTRAL INSTITUTE OF TECHNOLOGY,"VILLAGE - BHELWADIH
NH 43, TAHSIL- ABHANPUR-PIN 493661
DISTRICT- RAIPUR
STATE- CHHATTISGARH",RAIPUR,Unaided - Private,N,N,1-5365483,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451060241,SCHOOL OF ENGINEERING AND INFORMATION TECHNOLOGY,"GULLU,
AARANG-KHARORA HIGHWAY,
AARANG,
RAIPUR
CHHATTISGARH
493441",RAIPUR,University Managed-Private,N,Y,1-14610587,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451221452,BHARTI COLLEGE OF ENGINEERING & TECHNOLOGY DURG,"PULGAON CHOWK, DURG (C.G.)",DURG,Unaided - Private,N,N,1-4821520,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451133045,OP JINDAL INSTITUTE OF TECHNOLOGY,"PUNJIPATHARA, RAIGARH, 496001",RAIGARH,Unaided - Private,N,N,1-24093484,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451264017,KIRODIMAL GOVERNMENT POLYTECHNIC RAIGARH,CHAKRADHARNAGAR RAIGARH,RAIGARH,Government,N,N,1-435786341,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451136351,"INSTITUTE OF TECHNOLOGY, GURU GHASIDAS VISHWAVIDYALAYA, BILASPUR(C.G.)","INSTITUTE OF TECHNOLOGY,
 GURU GHASIDAS VISHWAVIDYALAYA",BILASPUR,Government,N,N,1-20043220,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451341252,KRUTI INSTITUTE OF TECHNOLOGY & ENGINEERING,"KNOWLEDGE VILAGE,
NARADAHA",RAIPUR,Unaided - Private,N,N,1-3799438,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451355017,COLUMBIA INSTITUTE OF ENGINEERING & TECHNOLOGY,"BHURKONI VILLAGE - TEKARI, NEAR- VIDHANSABHA",RAIPUR,Unaided - Private,N,N,1-4854264,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451361370,GOVT. POLYTECHNIC KHAIRAGARH,MAIN ROAD CIVIL LINE KHAIRAGARH,RAJNANDGAON,Government,N,N,1-451648951,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2451354573,AYUSH COLLEGE OF POLYTECHNIC,"GRAM - MEDUKA, PO- DARRI
TAHSIL- PENDRA ROAD
BILASPUR",BILASPUR,Unaided - Private,N,N,1-2192708761,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-2460077345,SHRI RAWATPURA SARKAR POLYTECHNIC,"NEAR SHADANI DARBAR, VILLAGE- DHANELI, MANA CAMP, RAIPUR, CHHATTISGARH",RAIPUR,Unaided - Private,N,N,1-1359580791,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Chhattisgarh,1
