institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2460040557,YOGANANDA COLLEGE OF ENGINEERING & TECHNOLOGY,"GURHA BRAHMANA (PATOLI), AKHNOOR ROAD, JAMMU (J&K)",JAMMU,Unaided - Private,N,N,1-16821231,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2460048066,MAHANT BACHITTAR SINGH COLLEGE OF ENGENEERING & TECHONOLOGY,JEVAN NAGAR BABLIANA,JAMMU,Unaided - Private,N,Y,1-462068941,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454597768,GOVT. POLYTECHNIC FOR WOMEN,LOWER SHIV NAGAR NEAR AG'S OFFICE JAMMU,JAMMU,Government,Y,N,1-483107441,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454614578,"GOVT. COLLEGE OF ENGINEERING & TECHNOLOGY, JAMMU","CHAK BHALWAL, JAMMU",JAMMU,Government,N,N,1-487904031,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454755055,ROYAL POLYTECHNIC COLLEGE TRUST,55 GOGJIBAGH,SRINAGAR,Unaided - Private,N,N,1-485007171,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2512098211,GOVERNMENT POLYTECHNIC COLLEGE PULWAMA,"ONE UNIVERSITY CAMPUS ,IUST AWANTIPORA",PULWAMA,Government,N,N,,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454066844,ACHARYA SRI CHANDER TECHNICAL INSTITUTE,GHOU MANHASAN,JAMMU,Unaided - Private,N,N,1-2085134831,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454113593,SSM COLLEGE OF ENGINEERING,"DIVAR,PARIHASPORA,PATTAN,BARAMULLA KASHMIR 193121",BARAMULLA,Unaided - Private,N,N,1-7376611,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454167670,MODEL INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KOT BHALWAL, JAMMU
181122
JAMMU AND KASHMIR",JAMMU,Unaided - Private,N,N,1-3955211,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454170523,ISLAMIC UNIVERSITY OF SCIENCE AND TECHNOLOGY,ONE UNIVERSITY AVENUE AWANTIPORA PULWAMA KASHMIR,PULWAMA,Govt aided,N,N,1-465756641,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2453988435,GOVT. POLYTECHNIC COLLEGE DODA,KELLANI DODA,DODA,Government,N,N,1-1049369841,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2453988965,BHARGAVA COLLEGE OF ENGINEERING AND TECHNOLOGY,LANGATH,SAMBA,Unaided - Private,N,N,1-513518311,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454188183,SSM POLYTECHNIC,"PARIHASPORA,DIVER,PATTAN",BARAMULLA,Unaided - Private,N,N,1-446189381,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2454434970,INSTITUTE OF ENGINEERING & COMPUTER SCIENCES,"PURKHOO CAMP, DOMANA",JAMMU,Unaided - Private,N,N,1-463792451,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2487351426,SHRI MATA VAISHNO DEVI UNIVERSITY,"SUB POST OFFICE, KATRA 182320, DIST.REASI, JAMMU AND KASHMIR",REASI,Govt aided,N,N,1-40782250,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2455134954,"GOVT. POLYTECHNIC COLLEGE, BUDGAM","NAGAM, CHADORA, BUDGAM",BADGAM,Government,N,N,1-1037776551,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2455082810,GOVERNMENT POLYTECHNIC COLLEGE POONCH,ITI HOSTEL NEAR POWER HOUSE HAVELI POONCH,POONCH,Government,N,N,1-1045774011,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2455095009,MASTERPRO INSTITUTE OF TECHNOLOGY,"NOWGAM BYPASS SRINAGAR JAMMU & KASHMIR, INDIA-190015",SRINAGAR,Unaided - Private,N,N,1-454069293,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
1-2455095270,GOVT. POLYTECHNIC COLLEGE REASI,DISTRICT INSTITUTION OF EDUCATION AND TRAINING COMPLEX REASI (MAKE SHIFT ACCOMODATION),REASI,Government,N,N,1-1033271921,fetchdata,2015-2016,Engineering and Technology,1,1,1,1,Jammu and Kashmir,1
