institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-3323932626,INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY,"TEMPORARY LOCATION-

INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY,
GOVERNMENT OF CHHATTISGARH,
OLD GOVERNMENT COLLEGE BUILDING,
HANUMAN DHARA ROAD, CHAMPA-495671
DISTRICT- JANGIR-CHAMPA, CHHATTISGARH.

 PERMANENET LOCATION AS APPROVED BY AICTE

INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY,
GOVERNMENT OF CHHATTISGARH,
VILLAGE-LACHANPUR,
TEHSIL- JANGIR-CHAMPA,
DISTRICT-JANGIR-CHAMPA, CHHATTISGARH.",JANJGIR-CHAMPA,Government,N,N,1-475274703,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323944560,GOVT.POLYTECHNIC JASHPUR,"GOVT.RBR NES PG COLLEGE CAMPUS
JASHPUR(C.G.)",JASHPUR,Government,N,N,1-441620561,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323954143,BHARTI COLLEGE OF POLYTECHNIC,"PULGAON CHOWK, DURG(C.G.)",DURG,Unaided - Private,N,N,1-440465581,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323944695,RUNGTA COLLEGE OF ENGINEERING & TECHNOLOGY,"RUNGTA EDUCATIONAL CAMPUS,
WARD NO. 1, VEER SAVARKAR NAGAR,
NEAR NANDANVAN, RAIPUR",RAIPUR,Unaided - Private,N,N,1-4828734,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323938492,SHRI SHANKARACHARYA INSTITUTE OF PROFESSIONAL MANAGEMENT & TECHNOLOGY,"SHRI SHANKARACHARYA INSTITUTE OF PROFESSIONAL MANAGEMENT & TECHNOLOGY, VILLAGE- MUJGAHAN, PO-SEJBAHAR, RAIPUR(C.G.) 492015",RAIPUR,Unaided - Private,N,N,1-11849261,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323965518,GOVT. POLYTECHNIC BIJAPUR(C.G.),"FIRST FLOOR,GOVT. VENKATRAO DEGREE COLLEGE,
MAIN ROAD BIJAPUR(C.G.)",BASTAR,Government,N,N,1-464457241,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323930066,PROFESSIONAL INSTITUTE OF ENGINEERING & TECHNOLOGY,"STATE HIGHWAY 9, MURRA, KHARORA ROAD, RAIPUR",RAIPUR,Unaided - Private,N,N,1-8557671,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323979146,RSR RUNGTA COLLEGE OF ENGINEERING & TECHNOLOGY,"RUNGTA EDUCATIONAL CAMPUS,
KOHKA ROAD,
KURUD,",DURG,Unaided - Private,N,N,1-3419111,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323977178,ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,"GRAM- TORANKATTA, POST- SOMNI, G.E. ROAD, RAJNANDGAON (C.G)",RAJNANDGAON,Unaided - Private,N,N,1-5926100,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323934240,NMDC DAV POLYTECHNIC,"EDUCATION DITY, JAWANGA-GEEDAM
DIST - SOUTH BASTAR, DANTEWADA",DANTEWADA,Govt aided,N,N,1-477614251,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323946298,KRISHNA ENGINEERING COLLEGE,"KHAMHARIA,NEAR JUNWANI",DURG,Unaided - Private,N,N,1-400582941,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323978250,SHRI RAWATPURA SARKAR INSTITUTE OF TECHNOLOGY,"NEAR MUKTANGAN, CHAMPARAN ROAD
NEW RAIPUR (CHHATTISGARH) 493661",RAIPUR,Unaided - Private,N,N,1-8691231,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323953386,DR C.V.RAMAN INSTITUTE OF SCIENCE AND TECHNOLOGY,"KARGI ROAD,BLOCK - KOTA, BILASPUR, CHHATTISHGARH",BILASPUR,Unaided - Private,N,N,1-5396281,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323926710,SUN ENGINEERING COLLEGE,VILLAGE CHANDKHURI,DURG,Unaided - Private,N,N,1-16549401,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323925898,SHRI SHANKARACHARYA ENGINEERING COLLEGE,"SHRI SHANKARACHARYA  ENGINEERING COLLEGE, JUNWANI ROAD, VILLLAGE-JUNWANI BHILAI, DIST-DURG,( C.G.)490020",DURG,Unaided - Private,N,N,1-7403991,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323890815,CHOUKSEY ENGINEERING COLLEGE,NH 200 LAL KHADAN MASTURI ROAD BILASPUR CHHATTISGARH,BILASPUR,Unaided - Private,N,N,1-18819914,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323816994,"INSTITUTE OF TECHNOLOGY, GURU GHASIDAS VISHWAVIDYALAYA, BILASPUR(C.G.)","INSTITUTE OF TECHNOLOGY,
 GURU GHASIDAS VISHWAVIDYALAYA",BILASPUR,Government,N,N,1-20043220,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323905942,GOVT POLYTECHNIC TAKHATPUR,GOVT POLYTECHNIC TAKHATPUR,BILASPUR,Government,N,N,1-447997741,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323908975,"GOVT. POLYTECHNIC COLLEGE , JANJGIR - CHAMPA","KHOKHARA BHANTA , JANJGIR",JANJGIR-CHAMPA,Government,N,N,1-441720283,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323692018,CENTRAL INSTITUTE OF TECHNOLOGY,"VILLAGE - BHELWADIH
NH 43, TAHSIL- ABHANPUR-PIN 493661
DISTRICT- RAIPUR
STATE- CHHATTISGARH",RAIPUR,Unaided - Private,N,N,1-5365483,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323774075,"GOVT. GIRL'S POLYTECHNIC, RAIPUR","BYRON BAZAR,",RAIPUR,Government,Y,N,1-435383081,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323911871,S.O.S IN ELECTRONICS AND PHOTONICS,"PT. RAVISHANKAR SHUKLA UNIVERSITY, G.E. ROAD, RAIPUR",RAIPUR,Government,N,N,1-2103719071,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323916687,MM COLLEGE OF TECHNOLOGY,"NH-06, UMARIA,REWA- LAKHOLI, RAIPUR(C.G.)",RAIPUR,Unaided - Private,N,N,1-10164951,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323775578,GOVT. ENGINEERING COLLEGE RAIPUR,"OLD DHAMTARI ROAD, SEJBAHAR",RAIPUR,Government,N,N,1-412372841,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323871794,AYUSH COLLEGE OF POLYTECHNIC,"GRAM - MEDUKA, PO- DARRI
TAHSIL- PENDRA ROAD
BILASPUR",BILASPUR,Unaided - Private,N,N,1-2192708761,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323696037,SHRI SHANKARACHARYA GROUP OF INSTITUTIONS,"SHRI SHANKARACHARYA GROUP OF INSTITUTIONS, JUNWANI, P.O. NEHRU NAGAR",DURG,Unaided - Private,N,N,1-445778311,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323894354,"GOVT. CO. ED. POLYTECHNIC, KONDAGAON",KONDAGAON,BASTAR,Government,N,N,1-2853239131,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323895618,GOVERNMENT ENGINEERING COLLEGE BILASPUR,"GOVERNMENT ENGINEERING COLLEGE  KONI, BILASPUR (C.G.)495009",BILASPUR,Government,N,N,1-19074731,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323900003,B.R.P. GOVT. POLYTECHNIC DHAMTARI,"RUDRI 
DHAMTARI",DHAMTARI,Government,N,N,1-449943711,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323704387,KIRODIMAL GOVERNMENT POLYTECHNIC RAIGARH,CHAKRADHARNAGAR RAIGARH,RAIGARH,Government,N,N,1-435786341,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323858003,COLUMBIA INSTITUTE OF ENGINEERING & TECHNOLOGY,"BHURKONI VILLAGE - TEKARI, NEAR- VIDHANSABHA",RAIPUR,Unaided - Private,N,N,1-4854264,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323784505,GOVERNMENT GIRLS POLYTECHNIC BILASPUR,"GEC CAMPUS,KONI BILASPUR(C.G.) 495009",BILASPUR,Government,Y,N,1-426086721,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
1-3323915973,KIRODIMAL INSTITUTE OF TECHNOLOGY,"POST BOX NO-2, VILLAGE-GARHUMARIA,ORISSA ROAD,RAIGARH",RAIGARH,Govt aided,N,N,1-43855684,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Chhattisgarh,1
