institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-3333591032,ADITYA INSTITUTE OF TECHNOLOGY,"107/9, KISHAN GARH, VASANT KUNJ, NEW DELHI",NEW DELHI,Unaided - Private,N,N,1-435568381,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3328572650,BHAGWAN PARSHURAM INSTITUTE OF TECHNOLOGY,"PSP AREA-4, SECTOR-17,(OPP. SEC-11), ROHINI, DELHI-110089",NORTH DELHI,Unaided - Private,N,N,1-7181941,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3328511839,NETAJI SUBHAS INSTITUTE OF TECHNOLOGY,"AZAD HIND FAUJ MARG, SECTOR-3, DWARKA, NEW DELHI-110078",SOUTH WEST DELHI,Government,N,N,1-524786611,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3329192166,MAHARAJA SURAJMAL INSTITUTE OF TECHNOLOGY,"MSIT
C-4 JANAKPURI
NEW DELHI- 110058",NORTH WEST DELHI,Unaided - Private,N,N,1-6813821,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3329193700,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,"AGRASEN CHOWK,
PSP AREA,
PLOT NO. - 1,
SECTOR - 22,
ROHINI",WEST DELHI,Unaided - Private,N,N,1-4261798,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3328548861,AMITY SCHOOL OF ENGINEERING & TECHNOLOGY,"580, DELHI-PALAM VIHAR ROAD, BIJWASAN,  NEW DELHI - 110 061",SOUTH WEST DELHI,Unaided - Private,N,N,1-13522523,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3329171297,ARYABHATT INSTITUTE OF TECHNOLOGY,"OPPOSITE SHAKTI NAGAR TELEPHONE EXCHANGE, G. T. K. ROAD",NORTH DELHI,Government,N,N,1-495530741,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327535582,TERI UNIVERSITY,"10, INSTITUTIONAL AREA,
VASANT KUNJ,
NEW DELHI",SOUTH DELHI,Deemed University(Private),N,N,1-494498071,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327160358,DELHI TECHNOLOGICAL UNIVERSITY,"SHAHBAD DAULATPUR
BAWANA ROAD",NORTH WEST DELHI,Government,N,N,1-837103261,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327247713,GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY,"SECTOR 16C, DWARKA",SOUTH WEST DELHI,Government,N,N,1-480325701,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327342620,MEERABAI INSTITUTE OF TECHNOLOGY,MAHARANI BAGH,SOUTH DELHI,Government,Y,N,1-525450081,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327347561,BABA HARIDASS COLLEGE OF PHARMACY & TECHNOLOGY,BABA HARIDASS ENCLAVE OPP.JHARODA KALAN HIGH SCHOOL NEW DELHI-110072,SOUTH WEST DELHI,Unaided - Private,N,N,1-506517641,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327347698,PUSA INSTITUTE OF TECHNOLOGY,"PUSA COMPLEX 
PUSA ROAD
NEW DELHI-110012",CENTRAL DELHI,Government,N,N,1-493457241,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3327631060,AMBEDKAR INSTITUTE OF ADVANCED COMMUNICATION TECHNOLOGIES AND RESEARCH,"GEETA COLONY, DELHI - 110 031",EAST DELHI,Government,N,N,1-19781981,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
1-3326992216,JAMIA MILLIA ISLAMIA (A CENTRAL UNIVERSITY),"FACULTY OF ENGINEERING & TECHONOLOGY
JAMIA MILLIA ISLAMIA

MAULANA MOHAMMED ALI JAUHAR MARG

JAMIA NAGAR, NEW DELHI-110025",SOUTH DELHI,Government,N,N,1-505054421,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Delhi,1
