institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-3325597139,AVVAIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,"R.S.NO. 104/1, FCI GODOWN ROAD THIRUVANDARKOIL  VILLAGE, VILLIANUR TALUK.",PUDUCHERRY,Unaided - Private,Y,N,1-1390393261,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325567756,SRI GANESH COLLEGE OF ENGINEERING AND TECHNOLOGY,"KEELPARIKALPATTU ROAD
KEELPARIKALPATTU
MULLODAI
MANAPET   POST
BAHOUR
PUDUCHERRY",PUDUCHERRY,Unaided - Private,N,N,1-15572441,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325512734,ACHARIYA COLLEGE OF ENGINEERING TECHNOLOGY,"URUVAIYARU,
ACHARIYAPURAM VILLIANOOR PUDUCHERRY-
PUDUCHERRY- 605 110",PUDUCHERRY,Unaided - Private,N,N,1-10830181,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325538528,CHRIST COLLEGE OF ENGINEERING AND TECHNOLOGY,"PITCHAVEERANPET, MOOLAKULAM, OULGARET MUNICIPALITY,",PUDUCHERRY,Unaided - Private,N,N,1-7717771,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325412146,SHRI KRISHNAA COLLEGE OF ENGINEERING AND TECHNOLOGY,"R.S.NO.74/3,
TIRKANUR ROAD,
MANNADIPET VILLAGE,
PUDUCHERRY-605501",PUDUCHERRY,Unaided - Private,N,N,1-773306871,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325640275,RVS COLLEGE OF ENGINEERING &TECHNOLOGY,"KALIKUPPAM,
THIRUVETTAKUDI,
KARAIKAL.
 609 609",KARAIKAL,Unaided - Private,N,N,1-6602191,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325387934,HAYAGRIVA POLYTECHNIC COLLEGE,"GANGAIAMMAN KOIL STREET (EXTN)
SOORAMANGALAM
PUDUCHERRY - 605107",PUDUCHERRY,Unaided - Private,N,N,1-474152553,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325358990,SRI MANAKULA VINAYAGAR ENGINEERING COLLEGE,"NO.24 MARIAMMAN KOIL STREET
MADAGADIPET
PUDUCHERRY",PUDUCHERRY,Unaided - Private,N,Y,1-4516101,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325506066,WOMEN'S POLYTECHNIC COLLEGE,"AIRPORT ROAD, LAWSPET,",PUDUCHERRY,Government,Y,N,1-466670321,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325060328,"INDIRA GANDHI POLYTECHNIC COLLEGE, MAHE","PONDAYAT KUNNU
CHALAKKARA
NEW MAHE POST-673311",MAHE,Government,N,N,1-488164671,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3324720811,PERUNTHANALAIVAR KAMARAJAR INSTITUTE OF ENGINEERING AND TECHNOLOGY,"NEDUNGADU , KARAIKAL 609 603",KARAIKAL,Government,N,N,1-24221311,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325139351,SRI MANAKULA VINAYAGAR POLYTECHNIC COLLEGE,"KALITHEERTHALKUPPAM, MADAGADIPET, PONDICHERRY",PUDUCHERRY,Unaided - Private,N,N,1-454063381,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3324678912,CHRIST INSTITUTE OF TECHNOLOGY,"RAMANATHAPURAM REVENUE VILLAGE, VILLIANUR COMMUNE,",PUDUCHERRY,Unaided - Private,N,N,1-2504901,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325027355,RAAK COLLEGE OF ENGINEERING AND TECHNOLOGY,"#1, MUTHUPILLAIPALAYAM ROAD,
G.N. PALAYAM,
PUDUCHERRY - 605010",PUDUCHERRY,Unaided - Private,N,N,1-2183471891,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325095763,SRI VENKATESHWARAA COLLEGE OF ENGINEERING & TECHNOLOGY,"NO.13-A, PONDY-VILLUPURAM MAIN ROAD, ARIYUR (PANGUR),PUDUCHERRY -605102.",PUDUCHERRY,Unaided - Private,N,Y,1-2194788061,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325099756,PONDICHERRY ENGINEERING COLLEGE,"PILLAICHAVADI, PUDUCHERRY - 605014",PUDUCHERRY,Government,N,N,1-7842176,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325075318,PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY (PRIST) UNIVERSITY,"URUVAIYAR MAIN ROAD, THIMMANAICKAN PALAYAM",PUDUCHERRY,Deemed University(Private),N,N,1-523369471,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325078315,MANAKULA VINAYAGAR INSTITUTE OF TECHNOLOGY,"KALITHEERTHAL KUPPAM,
MADAGADIPET,
PONDICHERRY.
PIN CODE-  605 107",PUDUCHERRY,Unaided - Private,N,Y,1-4337601,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325054340,MOTILAL NEHRU GOVERNMENT POLYTECHNIC COLLEGE,LAWSPET,PUDUCHERRY,Government,N,N,1-511311581,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3325013777,DR.B.R.AMBEDKAR POLYTECHNIC COLLEGE,DRAKSHARAMA ROAD,YANAM,Government,N,N,1-486301191,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3324665889,RAJIV GANDHI COLLEGE OF ENGINEERING AND TECHNOLOGY,"RS NO.25, PONDY-CUDDALOR E E.C. ROAD,
KIRUMAMPAKKAM,
PUDUCHERRY - 607 402",PUDUCHERRY,Unaided - Private,N,Y,1-4661421,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3324921489,WOMEN'S POLYTECHNIC COLLEGE (GOVT. OF PUDUCHERRY),"TEMPORARY ADDRESS :
KARAIKALMEDU
KARAIKAL 609 602

PERMANENT ADDRESS :
KEEZHAYUR VILLAGE, THIRUNALLAR TALUK, KARAIKAL",KARAIKAL,Government,Y,N,1-412355991,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
1-3328248923,BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,"THIRUVETTAKUDY
KOTTUCHERRY
KARAIKAL - 609 609
U.T. OF PUDUCHERRY",KARAIKAL,Unaided - Private,N,Y,1-6192316,fetchdata,2017-2018,Engineering and Technology,1,1,1,1,Puducherry,1
