institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-1361885961,GOVERNMENT POLYTECHNIC BHAGA,"PO - BHAGA
DIST. - DHANBAD",DHANBAD,Government,N,N,1-467246871,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1478005782,SHINE-ABDUR RAZZAQUE ANSARI INSTITUTE OF HEALTH EDUCATION & RESEARCH,"OINA
IRBA",RANCHI,Unaided - Private,N,Y,1-508807461,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1496720882,GOVERNMENT POLYTECHNIC DHANBAD,B. POLYTECHNIC,DHANBAD,Government,N,N,1-474775711,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1457799691,RAMCHANDRA CHANDRAVANSI POLYTECHNIC INSTITUTE,"NAWADIHKALA,
PO:BISHRAMPUR,
PS:BISHRAMPUR
DIST:PALAMU",PALAMU,Unaided - Private,N,N,,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1339328635,DAV INSTITUTE OF ENGINEERING & TECHNOLOGY,"BETLA ROAD, P.O. POLPOL, MEDININAGAR (DALTONGANJ), DIST - PALAMAU, (JHARKHAND)",PALAMU,Unaided - Private,N,N,1-432791092,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1461787833,B.A.COLLEGE OF ENGINEERING & TECHNOLOGY,"VILLAGE : GHUTIA, 
TALUK : GHATSHILA, BARAKHURSI, VIA - MAHULIA
DISTRICT : EAST SINGHBHUM",EAST SINGHABHUM,Unaided - Private,N,N,1-5122161,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1355771403,NILAI EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS," THAKURGAON, BURMU,",RANCHI,Unaided - Private,N,N,1-1545101,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1374259374,AL-KABIR POLYTECHNIC,"KABIRNAGAR, P.O. KOPALI, VIA MANGO",SERAIKELA-KHARSAWAN,Unaided - Private,N,Y,1-441650411,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1488364404,"GOVT. POLYTECHNIC, KODERMA","BAGITAND,
P.O.- KODERMA,
DISTT- KODERMA,
STATE- JHARKHAND
PIN- 825410",KODERMA,Government,N,N,1-466092341,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
1-1524649394,GOVERNMENT WOMEN'S POLYTECHNIC BOKARO,"NEAR GARGA DAM
BALIDIH",BOKARO,Government,Y,N,1-775301441,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Jharkhand,1
